"source_id","target_id","subregion","parcel","CP_mean","CP_std"
2020,2036,"CA3","SL",0.001079590868513,0.002251655009257
2045,2000,"CA3","SR",0.002387188995374,0.002203099999881
4000,4022,"CA1","SO",0.000768625492265,0.001679640644201
4000,4078,"CA1","SO",0.001204299855383,0.002538252849755
4003,4078,"CA1","SLM",0.000852926697949,0.000923724053868
4004,4011,"CA1","SLM",0.001961050336545,0.00160978989175
4005,4076,"CA1","SLM",0.001906097850285,0.003783990795043
4028,4003,"CA1","SR",0.003852349889874,0.000665851980814
4035,4087,"CA1","SO",0.002693374074896,0.001053308875718
4068,4000,"CA1","SLM",0.00180919685192,0.001076613348742
4081,4036,"CA1","SR",0.001142014356267,0.002186756236543
4083,4031,"CA1","SO",0.000675097372107,0.000809250783074
4091,4076,"CA1","SO",0.000632752687184,0.00199544650024
6003,6086,"MEC","VI",0.003944147077138,0.013466307915424
6005,6008,"EC","I",0.000911519098675,0.001735483100373
6006,6017,"MEC","I",0.000363468870231,0.000628381487305
6008,6086,"MEC","VI",0.001783054097323,0.002815433022955
6024,6024,"MEC","III",0.004525192573863,0
6033,6082,"MEC","III",0.001469600443756,0.002898008842175
1040,1009,"DG","H",0.004482202337839,0.00098781314899
1040,1027,"DG","H",0.006193349368408,0.006136558874401
2021,2045,"CA3","SO",0.002051280804796,0.002613955901191
3003,3000,"CA2","SR",0.03129595105423,0.051506079204651
4003,4022,"CA1","SLM",0.001150035900695,0.00115566207983
4004,4003,"CA1","SLM",0.002483765788157,0.001507185410961
4013,4015,"CA1","SR",0.001928661282109,0.002772115466271
4013,4056,"CA1","SR",0.000861260368298,0
4015,4005,"CA1","SR",0.00163416761143,0.004268175815304
4021,4015,"CA1","SR",0.00068033639086,0.001688042672331
4033,4076,"CA1","SO",0.003049129888666,0.007763795643327
4041,4087,"CA1","SO",0.004530092600441,0.00101154906432
4068,4000,"CA1","SP",0.002373633003746,0.001732405571729
4068,4080,"CA1","SR",0.003409503764069,0.002255477007731
4081,4003,"CA1","SP",0.001947297333585,0.006783455739567
4081,4076,"CA1","SO",0.002498248244688,0.003565204393077
4087,4081,"CA1","SR",0.000546042902802,0.001517672305169
4087,4084,"CA1","SR",0.000696699151452,0.001699282079243
4094,4020,"CA1","SLM",0.000410431726037,0.000372869455106
6002,6017,"MEC","I",0.000211844920989,0.000522918263072
6008,6024,"MEC","III",0.00463111862008,0.002563634604912
6008,6095,"MEC","V",0.004783578786338,0.007634454564986
6024,6005,"MEC","I",0.000397581187853,0.000845384540667
6038,6019,"MEC","I",0.006239095301549,0
6078,6095,"LEC","IV",0.000845503979734,0.001940377069884
1009,1005,"DG","SMi",0.002614161388656,0.004901611990623
2013,2035,"CA3","SO",0.001430704975415,0.000689463455776
2014,2049,"CA3","SR",0.001703299235454,0.001394944464097
2020,2020,"CA3","SO",0.007144078824026,0.01111345949157
4000,4080,"CA1","SO",0.001076694914362,0.002229267225272
4012,4036,"CA1","SLM",0.001839032332591,0.004540033648843
4021,4078,"CA1","SR",0.00052609629802,0.00048183517729
4022,4083,"CA1","SO",0.001492706033347,0.00664624177637
4035,4041,"CA1","SO",0.002399106801419,0
4041,4031,"CA1","SO",0.003039542441391,0.000590866156403
4061,4015,"CA1","SLM",0.00294326553242,0.001540999112114
4068,4005,"CA1","SLM",0.001432274814795,0
4080,4080,"CA1","SO",0.002547304980587,0.005509279592026
4081,4069,"CA1","SO",0.002520188300727,0.002892606237285
4094,4094,"CA1","SLM",0.000220743569551,0.000360085159741
6002,6082,"MEC","I",0.000322292953839,0.000704042151649
6003,6040,"MEC","I",0.004861196610952,0.013829176521716
6019,6085,"MEC","IV",0.001303163333131,0
6023,6005,"MEC","II",0.000278384578846,0.000766377102477
6094,6053,"EC","II",0.008575918818633,0.048165927503279
1004,1005,"DG","H",0.004083162458165,0.006450085536912
1004,1027,"DG","SMi",0.002331751515992,0.000917868467599
1006,1008,"DG","SMo",0.000621323396011,0.000645827829719
1006,1043,"DG","SMo",0.000851779180359,0.000168544058582
1009,1000,"DG","SMi",0.00175786138018,0.001554968598808
1026,1009,"DG","SMo",0.002948688806605,0.001851306371401
2004,2043,"CA3","SR",0.001681152043139,0
2014,2035,"CA3","SL",0.001434665414452,0.002105464407859
2021,2044,"CA3","SR",0.001258481772297,0.001645088724939
2045,2001,"CA3","SR",0.000925747846318,3.72840700683706E-05
2045,2028,"CA3","SL",0.002668147930281,0
2045,2043,"CA3","SR",0.00260497220414,0
2046,2045,"CA3","SO",0.001077910463366,0.001496312928577
4004,4054,"CA1","SLM",0.002348787411565,0.004214820828678
4013,4080,"CA1","SO",0.00237970793808,0.002113397150323
4015,4089,"CA1","SO",0.0027338774713,0.008154775433414
4015,4093,"CA1","SR",0.001883311244861,0.005272015494727
4023,4094,"CA1","SLM",0.001483888241376,4.07419622347675E-05
4035,4055,"CA1","SP",0.006660436534133,0.001368794345212
4041,4003,"CA1","SR",0.001748084089795,0
4041,4061,"CA1","SR",0.001517865689445,0
4054,4000,"CA1","SO",0.001043463521101,0.005525603073368
4068,4005,"CA1","SR",0.002585234350923,0
4081,4035,"CA1","SO",0.003540488902706,0.003002964147176
4084,4061,"CA1","SR",0.001617704706071,0
6033,6086,"MEC","V",0.002431496999752,0.004645995194026
6082,6017,"EC","I",0.002785302531894,0.015863214320527
6095,6007,"EC","IV",0.002496024487204,0.006712903947129
1008,1036,"DG","SMo",0.003001278800807,0.007693283946863
1043,1010,"DG","SMi",0.00034916436301,0
2008,2000,"CA3","SLM",0.017266110630242,0.009670809603242
2008,2043,"CA3","SLM",0.016373783592711,0
2035,2028,"CA3","SL",0.011941413538444,0
2045,2004,"CA3","SP",0.003519463667619,0
2045,2008,"CA3","SR",0.00286564639926,0
2046,2045,"CA3","SR",0.001521991961229,0.00138790322736
4000,4035,"CA1","SO",0.002177447298406,0.002710083726254
4003,4003,"CA1","SR",0.003304093867134,0
4015,4022,"CA1","SO",0.000547120443033,0.001273284658226
4022,4068,"CA1","SO",0.003010369102802,0.010243092904334
4023,4036,"CA1","SP",0.003920147689502,0.004003815996198
4041,4079,"CA1","SP",0.001343593444267,0.00115894325799
4068,4036,"CA1","SP",0.002632121783316,0.002776067340168
4080,4005,"CA1","SR",0.002100589264976,0.00442075370367
4080,4023,"CA1","SO",0.002488312680214,0.004973626620709
4080,4069,"CA1","SO",0.002342692378596,0.005158503292333
4083,4056,"CA1","SR",0.000735753913013,0.001047937443795
4083,4091,"CA1","SR",0.00059809011843,0.000962831738487
4087,4056,"CA1","SR",0.000738227956327,0.002362362403245
4089,4087,"CA1","SO",0.001990528944604,0.006703365697514
6003,6006,"MEC","IV",0.005958208184971,0.005770164925508
6003,6082,"MEC","II",0.003747887901825,0.01968287121268
6023,6038,"MEC","II",0.001075236715471,0
6024,6006,"MEC","I",0.000923041464006,0
6024,6096,"MEC","II",0.002277851832192,0
6033,6086,"MEC","VI",0.00154180543007,0.00309882314164
6094,6007,"EC","III",0.005978846207049,0.030519411038573
6094,6023,"EC","III",0.001824537408408,0.009546368058777
1004,1010,"DG","SMo",0.002817304033417,0
1006,1000,"DG","SMo",0.001136342846197,0.001750614926927
1027,1041,"DG","SMi",0.005407293427602,0.003329893322867
2009,2004,"CA3","SO",0.001996630281983,0
2019,2035,"CA3","SL",0.000255557271736,0.000180764593439
2021,2049,"CA3","SO",0.003545405067687,0.003305643502857
4000,4076,"CA1","SO",0.000876321577097,0.001977120448238
4003,4076,"CA1","SO",0.000928275064985,0.001888328492134
4006,4006,"CA1","SLM",0.005401433908789,0
4006,4020,"CA1","SLM",0.004109864726742,0.00093943978931
4011,4036,"CA1","SLM",0.001593360253339,0.00177730051583
4013,4055,"CA1","SP",0.000802508102539,0.000520041836073
4041,4035,"CA1","SO",0.006771522370426,0
4055,4035,"CA1","SO",0.002748748677145,0.004068791597265
4055,4081,"CA1","SP",0.00157116425574,0.003759493659062
4080,4078,"CA1","SO",0.002590664448571,0.005701389619806
4089,4005,"CA1","SLM",0.004871868278759,0.019160653792115
4091,4068,"CA1","SO",0.001520991978345,0.001916022332709
6003,6021,"MEC","II",0.003908799715751,0.019756145274071
6003,6023,"MEC","III",0.007010224917326,0.035697389459835
6008,6008,"MEC","III",0.004457034543789,0.003617135349576
6017,6038,"EC","III",0.000287811722658,0.000513096114707
6019,6038,"MEC","III",0.001971908078632,0
6023,6092,"MEC","III",0.001315869760046,0
6092,6006,"EC","III",0.000873410378105,0
1026,1006,"DG","SG",0.005185656043948,0.002909543522764
2004,2009,"CA3","SO",0.003405076930575,0
2005,2008,"CA3","SR",0.002117868322351,0
2013,2000,"CA3","SP",0.001205213682509,0.002200966894853
2014,2019,"CA3","SL",0.002162793390255,0.002978313818767
2019,2035,"CA3","SR",0.001972589506241,0.005876124927351
2021,2046,"CA3","SP",0.001277232160877,0.001958617006037
2046,2021,"CA3","SO",0.001854372840084,0.003987668376005
4004,4013,"CA1","SR",0.002150192888069,0.003854180964202
4004,4020,"CA1","SLM",0.002090165005573,0.001462612170985
4013,4084,"CA1","SO",0.001841396927929,0
4035,4079,"CA1","SP",0.008062652449601,0.00278111325651
4041,4036,"CA1","SR",0.000989777456436,0.000817252424508
4061,4076,"CA1","SLM",0.004274820821302,0.004778788600188
4068,4035,"CA1","SO",0.006319780807929,0
4069,4036,"CA1","SLM",0.002066260634979,0.005728931084064
4087,4079,"CA1","SR",0.001232497981852,0.002597925336489
4089,4012,"CA1","SLM",0.006546538162582,0.025159154955506
4089,4036,"CA1","SO",0.00217927954942,0.007322601797592
6002,6038,"MEC","II",0.001606119129319,0.001420631625886
6006,6018,"MEC","I",0.000577026989266,0
6017,6024,"EC","III",0.000551557855319,0.000469691080762
6025,6094,"LEC","II",0.002360920420576,0.011302531095385
6094,6006,"EC","III",0.004840714245279,0.023577739583524
1026,1006,"DG","SMo",0.002288497673377,0.000888016373572
1026,1010,"DG","H",0.005651096126971,0.007144556001576
1040,1035,"DG","SMi",0.004258870212222,0.001477721877591
2004,2036,"CA3","SR",0.001192287738328,0.000436858989234
2020,2045,"CA3","SL",0.001857017258795,0.002344488925592
2046,2004,"CA3","SR",0.001832649764974,0.001414493679369
4003,4055,"CA1","SP",0.000357992967253,0.000497260134723
4004,4003,"CA1","SR",0.00285940161885,0.004732582406388
4004,4078,"CA1","SLM",0.001900649047392,0.002323176325623
4013,4055,"CA1","SR",0.001767729121292,0.00104836736416
4015,4013,"CA1","SP",0.001902290431247,0.006706811521474
4023,4000,"CA1","SLM",0.003221664941584,0.001824580122267
4035,4081,"CA1","SR",0.002433648484211,0.000631875359173
4056,4005,"CA1","SR",0.000332056991046,0
4089,4003,"CA1","SO",0.002503041770821,0.006471846074401
6002,6021,"MEC","I",0.00031232512816,0.000884316952686
6003,6018,"MEC","II",0.003425728881592,0.0179234359682
6005,6038,"EC","III",0.000767711069444,0.001633147016282
6008,6086,"MEC","IV",0.002047344793133,0.006186082734985
1013,1009,"DG","SMo",0.004708123152154,0.010982185366198
1026,1041,"DG","SMo",0.003688508846327,0.001028237643743
1027,1026,"DG","SG",0.005321153470068,0.007641617549609
1040,1040,"DG","SG",0.002926950361528,0
1040,1040,"DG","SMi",0.003670487929836,0
2004,2004,"CA3","SO",0.001699797829078,0
2021,2043,"CA3","SL",0.001231824482953,0.000852409726715
2023,2013,"CA3","SR",0.00598975532982,0.00901709902318
2036,2014,"CA3","SR",0.001814169535148,0.002117005339099
2046,2043,"CA3","SP",0.001288741951616,0.001111734317066
4000,4036,"CA1","SO",0.001085999144883,0.002275323601044
4004,4079,"CA1","SR",0.002203152704285,0.004587857418283
4005,4006,"CA1","SLM",0.001499220340047,0
4022,4035,"CA1","SO",0.003226297412845,0.010684780222105
4023,4038,"CA1","SO",0.001947168259897,0.000628676253913
4035,4054,"CA1","SR",0.003248677751178,0.002517129617616
4055,4078,"CA1","SP",0.000959963593299,0.00184027831375
4076,4055,"CA1","SLM",0.006091094984536,0.017374331552344
4087,4056,"CA1","SLM",0.00082963936154,0.002341868358662
4089,4013,"CA1","SLM",0.005331205322775,0.01994372197047
4091,4039,"CA1","SO",0.003899323140557,0.014681791373544
4091,4080,"CA1","SO",0.000815978859992,0.002260494318344
6002,6021,"MEC","VI",0.001140630308336,0.001559657098607
6002,6085,"MEC","II",0.000236933404752,0.000405611688615
6005,6006,"EC","III",0.001622905063602,0.001622369516166
6008,6095,"MEC","IV",0.001506082097484,0.00455825867898
6040,6094,"MEC","II",0.004072960555014,0.018349779255378
1004,1005,"DG","SMo",0.002493238072217,0.004786194878577
1026,1004,"DG","SMi",0.002722312912784,0.000650333513866
1026,1036,"DG","SMo",0.003085291660021,0.000874419141094
1040,1001,"DG","SMi",0.00302092845206,0.00147430849456
1043,1010,"DG","H",0.007743608042191,0
2005,2001,"CA3","SLM",0.01209361354582,0.006194196173961
2013,2046,"CA3","SR",0.001031710160308,0.001957194953214
2019,2046,"CA3","SL",0.000118145365472,0.000196422966663
2036,2043,"CA3","SP",0.002549067579736,0.006940527367442
2045,2021,"CA3","SO",0.00319686242233,0.003523909125242
2046,2000,"CA3","SP",0.000871351168192,0.00106956163404
4000,4093,"CA1","SO",0.000816320836223,0.001875345213476
4005,4012,"CA1","SLM",0.001336636398897,0.001102184276853
4005,4061,"CA1","SR",0.003250306015889,0
4013,4020,"CA1","SP",0.000720838832412,0.000109967365365
4013,4083,"CA1","SO",0.001238630709971,0.000509621818777
4020,4033,"CA1","SO",0.001118774204983,0.002527840726051
4023,4020,"CA1","SR",0.001986337455789,0.000234909480614
4031,4003,"CA1","SR",0.001205031859174,0.000415454054866
4035,4033,"CA1","SO",0.004818360937429,0.00663994421115
4055,4093,"CA1","SO",0.001281116717181,0.003756172587587
4061,4078,"CA1","SR",0.007238926852105,0.001947160180398
4080,4033,"CA1","SO",0.003730529918829,0.007405059963612
4080,4084,"CA1","SO",0.001957527513785,0.004765816684196
4081,4013,"CA1","SP",0.001925678635105,0.006499855246762
4083,4055,"CA1","SO",0.000628986253854,0.001851133190587
6005,6038,"EC","II",0.000739733906148,0.00107590642974
6024,6019,"MEC","I",0.001336199703685,0
6085,6021,"EC","VI",0.000704639310456,0.001145675260545
6085,6025,"EC","V",0.000327026838664,0.000395717814351
6095,6038,"EC","III",0.001891493347145,0.007035868868262
1006,1001,"DG","SMo",0.001357907731978,0.001627377888477
1026,1035,"DG","SMi",0.003356258233457,0.001416016102797
1027,1043,"DG","SMi",0.005165308875307,0.003156097447836
1040,1006,"DG","H",0.004356377432805,0.004245639663111
1041,1036,"DG","H",0.00207441570702,0
2009,2008,"CA3","SR",0.002136159939715,0
2009,2049,"CA3","SO",0.002540406809771,0
2013,2028,"CA3","SR",0.001336001167818,0.002011917434796
2013,2049,"CA3","SO",0.00267996890649,0.000802722058816
2019,2028,"CA3","SR",0.001622533752087,0.005352634543443
2021,2049,"CA3","SR",0.001444615039215,0.001529770774564
4005,4066,"CA1","SR",0.00405195139316,0.004322724169904
4013,4080,"CA1","SP",0.001069565927358,0.001542881293612
4020,4068,"CA1","SO",0.000922196747372,0.00018111306607
4022,4031,"CA1","SO",0.001868332117575,0.007141880767233
4031,4005,"CA1","SR",0.000640629558512,0.000222390516151
4035,4000,"CA1","SR",0.002996948985758,0.001179946228203
4076,4054,"CA1","SLM",0.006345497933626,0.018447428997723
4081,4020,"CA1","SP",0.001767193768251,0.006704016753595
4081,4068,"CA1","SO",0.003362805787656,0.002883573337347
6002,6023,"MEC","I",0.000733142349743,0.000251065865465
6002,6095,"MEC","IV",0.000958310587635,0.002497556669771
6008,6005,"MEC","II",0.00062000097124,0.001110162826183
6008,6038,"MEC","III",0.003252394964538,0.00194641791666
6078,6092,"LEC","IV",0.000962134330525,0
6082,6092,"EC","II",0.000649219590252,0.001514580698626
1013,1005,"DG","SMo",0.00441823581836,0.009968993018234
1027,1041,"DG","H",0.006636867025705,0.004509031990613
2000,2000,"CA3","SR",0.0059438786391,0.00294654299477
2000,2013,"CA3","SR",0.004062711354707,0.002601012995122
2005,2001,"CA3","SR",0.000659657143083,2.67224256841632E-05
2013,2004,"CA3","SR",0.001743943093203,0.002176722676985
2020,2045,"CA3","SO",0.001964550797494,0.001251563520602
2021,2005,"CA3","SR",0.000998518315917,0.001308479248551
2023,2008,"CA3","SR",0.00671997504819,0.00897099143407
2045,2049,"CA3","SP",0.002946357092051,0
3008,3006,"CA2","SR",0.018541388236679,0
4000,4083,"CA1","SO",0.000832438843566,0.00155762653301
4012,4094,"CA1","SLM",0.001277428603248,0.003811189547573
4015,4066,"CA1","SR",0.003856385290395,0.008143675984576
4020,4089,"CA1","SO",0.001624141918087,0.005380346318694
4023,4000,"CA1","SR",0.002463518471745,0.001083012057002
4023,4061,"CA1","SR",0.002684365485079,0
4023,4089,"CA1","SO",0.005352747856986,0.01119522714463
4055,4079,"CA1","SP",0.001392769766052,0.002379747210487
4056,4004,"CA1","SR",0.000517552791942,0.000245376537779
4068,4006,"CA1","SLM",0.001907696368043,0
4068,4036,"CA1","SLM",0.001931479410807,0.001824690659622
4068,4078,"CA1","SP",0.002459019742768,0.001105455093412
4080,4089,"CA1","SO",0.00468883914114,0.011965535746814
4089,4011,"CA1","SLM",0.005498956989159,0.021214262168893
4089,4069,"CA1","SO",0.002305225753572,0.007122850664303
6002,6005,"MEC","II",0.000512482325729,0.001234063998566
6005,6021,"EC","II",0.000743101814025,0.002076449608339
6017,6023,"EC","V",0.000629700595836,0.001366870352672
6023,6048,"MEC","II",8.39703079819619E-05,0
6023,6095,"MEC","II",0.000298334115468,0.000690156100626
6025,6021,"LEC","V",0.002516747697228,0.008838065988854
6033,6023,"MEC","V",0.010155623819492,0.012256486658198
6038,6095,"MEC","I",0.001842834981055,0.000999454365105
6094,6092,"EC","III",0.008673284614981,0.043004121246348
1004,1004,"DG","SMi",0.002099281440128,0
1004,1040,"DG","SMi",0.002133383685441,0
1013,1027,"DG","SMo",0.0042867816518,0.009968282600995
1040,1027,"DG","SG",0.00429783038421,0.008707088932813
1040,1035,"DG","H",0.004378634336484,0.002000531354435
2013,2049,"CA3","SR",0.001342104093727,0.001855683474983
2023,2028,"CA3","SR",0.004787150963291,0.007368700588404
2023,2044,"CA3","SR",0.00530224406534,0.008325844160342
2045,2028,"CA3","SO",0.002963997665869,0
2046,2046,"CA3","SL",0.000703931042241,0.000311078550442
4003,4004,"CA1","SR",0.002420901372021,0.000509747984758
4003,4013,"CA1","SR",0.002668502381186,0
4003,4076,"CA1","SLM",0.001804409503802,0.003944279581329
4015,4078,"CA1","SR",0.002432892487694,0.005969367678704
4054,4038,"CA1","SO",0.000404292063184,0.002366984099847
4080,4003,"CA1","SO",0.002684218247332,0.004848881925388
4081,4000,"CA1","SP",0.001941972208192,0.007414653646094
4089,4003,"CA1","SLM",0.00645350455735,0.023461545755404
6002,6002,"MEC","I",0.000770007660718,0.000424910631345
6003,6085,"MEC","II",0.002647926426641,0.014537081639818
6006,6086,"MEC","IV",0.000850442738332,0.002849264114539
6008,6085,"MEC","V",0.004329624696319,0.006110457963417
6082,6023,"EC","III",0.001222600876143,0.001789676130407
6095,6086,"EC","VI",0.003256439133711,0.006503627927735
1004,1009,"DG","SMi",0.002697729476875,0.003314867427991
1004,1013,"DG","H",0.003701293376491,0.003738802775995
1026,1043,"DG","SG",0.005799014723613,0.002479523128052
1043,1027,"DG","SMi",0.000252945290957,0.000535492699744
2005,2023,"CA3","SR",0.002903690694536,0.005730685645639
2009,2049,"CA3","SR",0.001098105920904,0
2020,2049,"CA3","SP",0.001261737373716,0.002950767655363
2021,2020,"CA3","SO",0.006827558370356,0.011475389210707
3000,3006,"CA2","SO",0.011080621684117,0.028448691144555
4003,4056,"CA1","SLM",0.000785634004689,0
4003,4084,"CA1","SP",0.000534731570135,0
4005,4076,"CA1","SR",0.005546075530824,0.012128235606939
4023,4081,"CA1","SP",0.004254682281442,0.003614234147403
4061,4013,"CA1","SR",0.00611426826955,0
4061,4061,"CA1","SR",0.007628524022911,0
4061,4084,"CA1","SR",0.004898429403248,0
4083,4081,"CA1","SO",0.000510715583631,0.000826523024681
6006,6082,"MEC","I",0.000493723621786,0.000811382313082
6007,6086,"LEC","V",0.001911354287485,0.002896601745476
6018,6018,"EC","III",0.000335254277905,0
6024,6094,"MEC","I",0.003476542177735,0.017915029096032
6025,6092,"LEC","II",0.000398638015797,0.000820275699736
6040,6095,"MEC","II",0.001305418930283,0.005206333202133
6095,6078,"EC","VI",0.003915047655515,0.005366285003223
1026,1035,"DG","SMo",0.003188683925555,0.002946601575368
2013,2043,"CA3","SL",0.002234689159319,0.001559125014998
2021,2021,"CA3","SO",0.00280950672867,0.004500681080986
2023,2000,"CA3","SR",0.005801152191822,0.009075731288858
2049,2000,"CA3","SLM",0.033995537130037,0.009534821233422
3000,3008,"CA2","SP",0.00119439082402,0.005098849593411
4000,4069,"CA1","SO",0.001350448606923,0.002551153341648
4003,4023,"CA1","SO",0.001013079237842,0
4003,4041,"CA1","SR",0.002282605846669,0
4015,4078,"CA1","SO",0.001347852119307,0.003032853122981
4020,4081,"CA1","SO",0.000277005839895,0.000186717995046
4035,4038,"CA1","SO",0.002475450530128,0.00080252698679
4035,4081,"CA1","SP",0.007967406829942,0.00381614174272
4054,4013,"CA1","SO",0.000395630209256,0.00188975657437
4068,4006,"CA1","SR",0.003153205965949,0
4069,4094,"CA1","SLM",0.001448952408167,0.00475631731604
4093,4084,"CA1","SO",0.000933851409033,0.003326876821152
4094,4003,"CA1","SLM",0.000621356051871,0.000424724643294
6005,6092,"EC","II",0.000408900368844,0.000850198928562
6006,6018,"MEC","II",0.00071784114616,0
6006,6053,"MEC","II",0.001039112535648,0.00174943068301
6019,6023,"MEC","III",0.002037171876968,0
6025,6025,"LEC","III",0.004512704737752,0.003080722406605
6082,6019,"EC","I",0.002601280217026,0.012571030398103
6085,6052,"EC","V",0.000362361730424,0.001023385601298
6086,6007,"EC","IV",0.001886330693665,0.003554563444251
1004,1004,"DG","H",0.002682225950691,0
1006,1004,"DG","SMo",0.000531450204479,0.000109998964993
1013,1007,"DG","SMo",0.004257104380639,0.010199055453158
2023,2043,"CA3","SR",0.005428808354703,0.007721920094071
2045,2044,"CA3","SO",0.001636691219217,0
4013,4028,"CA1","SR",0.001669603664178,0.001131007797074
4023,4079,"CA1","SO",0.002998252176329,0.000811056747793
4033,4066,"CA1","SO",0.003863187927909,0.009539463430453
4035,4084,"CA1","SR",0.002642451176804,0
4041,4055,"CA1","SP",0.000870225071466,0.000437709635679
4054,4066,"CA1","SO",0.000825342995845,0.004115122293597
4068,4089,"CA1","SO",0.007790970869375,0.012043221957838
4089,4041,"CA1","SO",0.00123338385448,0.004426696673718
4091,4089,"CA1","SO",0.003051076630837,0.010717913144474
4093,4033,"CA1","SO",0.002946834224748,0.007272753505705
6021,6086,"EC","VI",0.00115996900499,0.002323180587037
6023,6040,"MEC","III",0.004018986912764,0.007735665727787
6025,6095,"LEC","V",0.001947436392771,0.002539011953626
6033,6038,"MEC","III",0.003560682064746,0.006390971370711
6038,6018,"MEC","III",0.000336536648848,0
6038,6094,"MEC","II",0.004124148974488,0.020120772798341
6085,6033,"EC","V",0.000708067849397,0.001226183471089
6094,6040,"EC","II",0.006262527858334,0.034948848929875
6095,6086,"EC","IV",0.002507334003378,0.00898128679736
1009,1026,"DG","SMi",0.002828034724966,0.001751166362277
2004,2028,"CA3","SO",0.002088329866217,0
2014,2036,"CA3","SR",0.002176932975584,0.001901322308969
2021,2028,"CA3","SR",0.001385179238108,0.001619053747903
4004,4036,"CA1","SLM",0.002408371041225,0.002659982822442
4005,4020,"CA1","SLM",0.0011946299463,0.000359226228721
4005,4041,"CA1","SR",0.002443448780223,0
4015,4020,"CA1","SR",0.002115793077311,0.005209714895184
4015,4081,"CA1","SR",0.001884320868857,0.004983151059493
4022,4069,"CA1","SO",0.002296599609026,0.009913611876769
4041,4066,"CA1","SR",0.00238048477474,0.003967904554312
4054,4076,"CA1","SO",0.000429989070422,0.002223543880722
4066,4022,"CA1","SLM",0.00127048728911,0.001769201149364
4066,4056,"CA1","SLM",0.000889514195889,0.001041175303201
4080,4080,"CA1","SP",0.00128668179894,0.004575637491841
4083,4066,"CA1","SO",0.000839145395958,0.001317425440224
4087,4022,"CA1","SLM",0.00103763490178,0.002371617345182
6006,6095,"MEC","IV",0.000761312449854,0.002246042928621
6024,6008,"MEC","III",0.004854904657956,0.002754889494413
6025,6021,"LEC","II",0.000729587645965,0.001969940625764
6082,6040,"EC","III",0.002669957476589,0.004335624098637
6095,6007,"EC","III",0.002677050231264,0.008588442304292
1004,1006,"DG","SMo",0.001502166004641,0.000476375931061
1005,1008,"DG","SMo",0.002424530985263,0.005740410922635
1005,1043,"DG","SMi",0.002384311297479,0.002979556831273
2005,2000,"CA3","SLM",0.015047220942101,0.010202896516862
2009,2021,"CA3","SO",0.00261941011461,0.003136451794488
2020,2004,"CA3","SP",0.001593239471455,0.003169092574721
2021,2008,"CA3","SR",0.002407282024998,0.001543166619626
2036,2028,"CA3","SR",0.001296949793428,0.0008586384929
2045,2028,"CA3","SP",0.003445825464224,0
3003,3003,"CA2","SO",0.039020335623492,0.063866088857092
4003,4036,"CA1","SLM",0.001274294346929,0.001395347717136
4003,4093,"CA1","SO",0.000622745347067,0.000891290581736
4006,4079,"CA1","SLM",0.005797131630868,0.001445434092013
4013,4055,"CA1","SO",0.002112958134104,0.002119680322332
4013,4080,"CA1","SR",0.002011352198158,0.001766800393069
4031,4015,"CA1","SR",0.001460342988002,0.002639750014155
4041,4076,"CA1","SP",0.000965704865918,0.000760279098241
4041,4084,"CA1","SR",0.000864631748819,0
4056,4066,"CA1","SR",0.001575521652732,0.003067633136655
4083,4076,"CA1","SO",0.000653043143286,0.001827017559762
6003,6094,"MEC","II",0.006720817817663,0.028335098601716
6006,6094,"MEC","II",0.002876714174904,0.013453667323679
6006,6096,"MEC","II",0.002292440964809,0
6024,6005,"MEC","II",0.000808777293659,0.00132093330468
6095,6092,"EC","IV",0.001876999673423,0.006459868169221
1013,1035,"DG","SMo",0.006092621369002,0.014886531778066
1026,1041,"DG","SMi",0.003858493637109,0.000915828304649
1043,1036,"DG","H",0.009631757882085,0
2000,2008,"CA3","SR",0.005398090959254,0
2000,2045,"CA3","SO",0.003517936238151,0
2009,2005,"CA3","SR",0.00078754615556,0
2013,2049,"CA3","SL",0.001434806136131,0.001056627616294
2045,2043,"CA3","SL",0.002401005809846,0
3003,3008,"CA2","SP",0.021867170470414,0.007250726931517
4004,4000,"CA1","SR",0.002290616760202,0.004889413504825
4005,4056,"CA1","SR",0.002109980011983,0
4011,4000,"CA1","SLM",0.001440208570406,0.001167521041605
4013,4003,"CA1","SO",0.002435931556469,0
4013,4076,"CA1","SR",0.004611745231249,0.01075481722957
4015,4028,"CA1","SR",0.002546534375922,0.005538286892577
4022,4079,"CA1","SO",0.001847543648313,0.007982556718223
4023,4080,"CA1","SR",0.002444997547974,0.001995620598698
4055,4066,"CA1","SO",0.0017479811998,0.004033113814816
4068,4068,"CA1","SO",0.006003215801247,0
4087,4015,"CA1","SLM",0.000832684132864,0.00247355367794
4091,4069,"CA1","SO",0.000741327034395,0.00145668157696
4093,4078,"CA1","SO",0.001456389780918,0.004330979015041
4094,4013,"CA1","SLM",0.000374410414907,0.00028720328641
6002,6024,"MEC","II",0.000932233754306,0.000939241522716
6003,6082,"MEC","III",0.003328869741675,0.01648139297907
6005,6024,"EC","II",0.000463192224816,0.000734350926732
6006,6008,"MEC","I",0.00198292840515,0.001056325206045
6006,6019,"MEC","I",0.002130707282719,0
6008,6017,"MEC","III",0.001430521434634,0.001766350914002
6017,6006,"EC","III",0.001131506661304,0.000661158675519
6023,6096,"MEC","II",0.001144977697257,0
6033,6092,"MEC","IV",0.001039989576553,0.001083680668195
