evidence_ID,neurite_ID,type_ID,original_id,fragment_id,Article_id,priority,conflict_note,unvetted,linking_quote,interpretation_notes,property_type_explanation,pc_flag,soma_pcl_flag,ax_de_pcl_flag,perisomatic_targeting_flag,supplemental_pmids
20530,389,1002,800040,20529,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20530,456,1002,800040,20529,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20530,390,1002,800040,20529,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20530,457,1002,800040,20529,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20530,391,1002,800040,20529,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20530,458,1002,800040,20529,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20530,392,1002,800040,20529,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20564,481,1002,800042,20563,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20564,415,1002,800042,20563,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20564,455,1002,800042,20563,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20564,389,1002,800042,20563,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20564,456,1002,800042,20563,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20564,390,1002,800042,20563,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20564,457,1002,800042,20563,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20564,391,1002,800042,20563,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20564,458,1002,800042,20563,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20564,392,1002,800042,20563,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20606,481,1002,800044,20605,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20606,415,1002,800044,20605,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20606,455,1002,800044,20605,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20606,389,1002,800044,20605,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20606,456,1002,800044,20605,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20606,390,1002,800044,20605,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20606,457,1002,800044,20605,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20606,391,1002,800044,20605,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20606,458,1002,800044,20605,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20606,392,1002,800044,20605,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20640,481,1043,800046,20639,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20640,415,1043,800046,20639,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20640,455,1043,800046,20639,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20640,389,1043,800046,20639,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20640,456,1043,800046,20639,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20640,390,1043,800046,20639,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20640,457,1043,800046,20639,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20640,391,1043,800046,20639,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20640,458,1043,800046,20639,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20640,392,1043,800046,20639,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20682,481,1027,800048,20681,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20682,415,1027,800048,20681,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20682,455,1027,800048,20681,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20682,389,1027,800048,20681,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20682,456,1027,800048,20681,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20682,390,1027,800048,20681,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
