source_id,target_id,CP_mean_total,CP_stdev_total,parcel_count
4068,4003,0.014180776,N/A,4
4068,4004,0.005511575,0.008371748,2
4068,4005,0.004013803,N/A,2
4068,4006,0.005054883,N/A,2
4068,4011,0.001466484,0.000798756,1
4068,4012,0.001721676,0.00114235,1
4068,4013,0.012689202,N/A,4
4068,4015,0.005285861,0.007535483,2
4068,4020,0.011102146,0.004529668,4
4068,4021,0.001167526,2.50433E-05,1
4068,4022,0.005981058,0.007666327,2
4068,4023,0.00730939,N/A,2
4068,4028,0.003287404,0.002047095,1
4068,4031,0.003979864,0.000854136,1
4068,4033,0.006604152,0.006841871,1
4068,4035,0.006319779,N/A,1
4068,4036,0.013128194,0.02287881,4
4068,4038,0.003243586,0.001023512,1
4068,4039,0.008324716,0.018048995,1
4068,4041,0.006425074,N/A,2
4068,4054,0.005375146,0.010736758,2
4068,4055,0.012198834,0.018197772,4
4068,4056,0.003845337,N/A,2
4068,4061,0.00362186,N/A,1
4068,4066,0.009977056,0.0115573,2
4068,4068,0.006003214,N/A,1
4068,4069,0.005195351,0.002701544,1
4068,4076,0.016213854,0.04622863,4
4068,4078,0.012868752,0.015870555,4
4068,4079,0.013579796,0.009696541,4
4068,4080,0.01120523,0.011976158,3
4068,4081,0.010642145,0.012195715,3
4068,4083,0.003367678,0.001251037,1
4068,4084,0.00991064,N/A,3
4068,4087,0.004644304,0.001168815,1
4068,4089,0.007790969,0.012043219,1
4068,4091,0.004592463,0.004515277,2
4068,4093,0.006976707,0.008121423,2
4068,4094,0.001083832,4.32025E-05,1
4068,5001,0.008755448,0.019603333,2
4068,5002,0.0022168,0.000821008,1
4068,5005,0.014432536,N/A,2
4069,4000,0.001916563,0.005350596,1
4069,4003,0.00214118,0.005007713,1
4069,4004,0.002515107,0.006246391,1
4069,4005,0.001618225,0.004938766,1
4069,4006,0.002103825,0.005087077,1
4069,4011,0.001826488,0.005235499,1
4069,4012,0.002001086,0.005706844,1
4069,4013,0.001694669,0.004338314,1
4069,4015,0.00158599,0.004779166,1
4069,4020,0.00176627,0.00457824,1
4069,4021,0.001557672,0.004730044,1
4069,4022,0.002044167,0.005373259,1
4069,4036,0.002066262,0.005728934,1
4069,4054,0.002010706,0.006194331,1
4069,4055,0.001755013,0.005453957,1
4069,4056,0.001594518,0.004732956,1
4069,4076,0.002565192,0.006613457,1
4069,4078,0.001577452,0.005243945,1
4069,4079,0.001986299,0.005356964,1
4069,4094,0.001448953,0.004756319,1
4076,4000,0.006596289,0.017672846,1
4076,4003,0.006385555,0.016035469,1
4076,4004,0.006957684,0.018001949,1
4076,4005,0.00558364,0.015039639,1
4076,4006,0.006498539,0.016478096,1
4076,4011,0.006320835,0.016774297,1
4076,4012,0.007599666,0.02008704,1
4076,4013,0.004716265,0.012151091,1
4076,4015,0.004992499,0.013528636,1
4076,4020,0.005126214,0.013284008,1
4076,4021,0.00510532,0.013735357,1
4076,4022,0.006407692,0.017076983,1
4076,4036,0.007181128,0.019477498,1
4076,4054,0.006345501,0.018447437,1
4076,4055,0.006091098,0.017374339,1
4076,4056,0.005166,0.013823338,1
4076,4076,0.006928769,0.017700424,1
4076,4078,0.005681868,0.016325395,1
4076,4079,0.006881811,0.01802538,1
4076,4094,0.004982542,0.013644567,1
4078,4000,0.002699491,0.008121258,1
4078,4013,0.002697182,0.007248379,1
4078,4020,0.002509646,0.007396889,1
4078,4036,0.002945832,0.008794834,1
4078,4078,0.002790032,0.008004093,1
4078,4079,0.003332681,0.008316577,1
4078,4080,0.002971525,0.007923654,1
4078,4081,0.003554532,0.008772181,1
4079,4000,0.003386949,0.005298271,1
4079,4020,0.003055255,0.00425049,1
4079,4036,0.003740931,0.006389854,1
4079,4078,0.003478979,0.005001916,1
4079,4079,0.004047403,0.005632446,1
4079,4080,0.003578476,0.005093904,1
4079,4081,0.004163771,0.006413473,1
4080,3007,0.00054719,0.00236189,1
4080,4000,0.007081845,0.036477624,3
4080,4003,0.007757618,0.034749092,3
4080,4004,0.002486138,0.004314113,1
4080,4005,0.002100586,0.004420747,1
4080,4006,0.002912953,0.005513077,1
4080,4013,0.006539261,0.029286183,3
4080,4015,0.003508513,0.006858928,1
4080,4020,0.005503002,0.029086003,3
4080,4022,0.001495063,0.003614165,1
4080,4023,0.003387742,0.013293539,2
4080,4028,0.003163619,0.005714709,1
4080,4031,0.001998312,0.003770914,1
4080,4033,0.003730529,0.007405058,1
4080,4035,0.003295339,0.005234595,1
4080,4036,0.006844383,0.035316674,3
4080,4038,0.001499596,0.003571873,1
4080,4039,0.005463242,0.016523486,1
4080,4041,0.004536938,0.014290936,2
4080,4054,0.003360641,0.006261295,1
4080,4055,0.006402007,0.03306432,3
4080,4056,0.001982031,0.004389619,1
4080,4061,0.003693036,0.006241205,1
4080,4066,0.007171048,0.019697035,2
4080,4068,0.003088608,0.005059874,1
4080,4069,0.002342692,0.005158502,1
4080,4076,0.009591687,0.048504675,3
4080,4078,0.007131445,0.035541993,3
4080,4079,0.007264191,0.03135898,3
4080,4080,0.007258128,0.033072609,3
4080,4081,0.006295768,0.027935827,3
4080,4083,0.001601135,0.003579765,1
4080,4084,0.006123156,0.029250907,3
4080,4087,0.002015497,0.004762907,1
4080,4089,0.004688838,0.011965532,1
4080,4091,0.003440687,0.016007705,2
4080,4093,0.004481646,0.015319179,2
4081,3007,0.001244806,0.004797166,1
4081,4000,0.005879553,0.025295515,3
4081,4003,0.006720897,0.025159263,3
4081,4004,0.000815464,0.001047899,1
4081,4005,0.000617246,0.001192884,1
4081,4006,0.001054735,0.001574854,1
4081,4013,0.005733767,0.021199535,3
4081,4015,0.001432418,0.00307722,1
4081,4020,0.004719541,0.02027412,3
4081,4022,0.001942885,0.00277457,1
4081,4023,0.004496997,0.014905741,2
4081,4028,0.001211251,0.001747232,1
4081,4031,0.00248358,0.002377454,1
4081,4033,0.004179025,0.006954431,1
4081,4035,0.003540488,0.003002963,1
4081,4036,0.005716178,0.02500872,3
4081,4038,0.001874532,0.001992601,1
4081,4039,0.007292358,0.021826985,1
4081,4041,0.002955584,0.005528544,2
4081,4054,0.001359151,0.002412532,1
4081,4055,0.005444461,0.023861105,3
4081,4056,0.000551561,0.001233501,1
4081,4061,0.001627695,0.001942779,1
4081,4066,0.005137599,0.011035774,2
4081,4068,0.003362805,0.002883573,1
4081,4069,0.002520188,0.002892605,1
4081,4076,0.008304879,0.039001751,3
4081,4078,0.006043416,0.025577696,3
4081,4079,0.006343566,0.022841382,3
4081,4080,0.006346869,0.025392876,3
4081,4081,0.005762321,0.021491539,3
4081,4083,0.002014897,0.002138416,1
4081,4084,0.005296366,0.020662411,3
4081,4087,0.002212821,0.002420242,1
4081,4089,0.005138731,0.012309549,1
4081,4091,0.00265032,0.011723558,2
4081,4093,0.002949007,0.00780619,2
4083,4000,0.002525186,0.004863194,2
4083,4003,0.002851201,0.003501398,2
4083,4004,0.000976016,0.000908531,1
4083,4005,0.000798188,0.001026579,1
4083,4006,0.001346266,0.001417209,1
4083,4013,0.001908099,0.002642568,2
4083,4015,0.001716063,0.002968562,1
4083,4020,0.001437076,0.003327783,2
4083,4022,0.000419878,0.000976865,1
4083,4023,0.000721467,0.000790486,1
4083,4028,0.001474701,0.00165082,1
4083,4031,0.000675097,0.000809251,1
4083,4033,0.001760592,0.00406287,1
4083,4035,0.001498145,0.001330776,1
4083,4036,0.002073613,0.00476971,2
4083,4038,0.000371584,0.000623755,1
4083,4039,0.002186165,0.007852455,1
4083,4041,0.001776089,0.004028791,2
4083,4054,0.001682433,0.002268847,1
4083,4055,0.002026443,0.006556388,2
4083,4056,0.000735753,0.001047936,1
4083,4061,0.002022579,0.001742855,1
4083,4066,0.0038063,0.008140452,2
4083,4068,0.001339681,0.001210626,1
4083,4069,0.000747316,0.001324644,1
4083,4076,0.004685289,0.017500647,2
4083,4078,0.002555313,0.007223892,2
4083,4079,0.002266512,0.004351567,2
4083,4080,0.002387694,0.006681631,2
4083,4081,0.00141676,0.002966088,2
4083,4083,0.000449311,0.000690071,1
4083,4084,0.001527951,0.003305872,2
4083,4087,0.000518298,0.001109189,1
4083,4089,0.002467072,0.008121301,1
4083,4091,0.000598089,0.00096283,1
4083,4093,0.001594295,0.00460835,2
4084,4000,0.001127694,0.000859476,1
4084,4003,0.001387593,N/A,1
4084,4004,0.000968475,0.00035477,1
4084,4005,0.000658979,N/A,1
4084,4006,0.001078784,N/A,1
4084,4013,0.000835606,N/A,1
4084,4015,0.00156424,0.003147601,1
4084,4020,0.000686779,0.000133582,1
4084,4028,0.001316203,0.00110536,1
4084,4036,0.000884844,0.000727086,1
4084,4041,0.000930302,N/A,1
4084,4054,0.001405359,0.001969476,1
4084,4055,0.000856998,0.000698739,1
4084,4056,0.000567091,N/A,1
4084,4061,0.001617702,N/A,1
4084,4066,0.002257249,0.003749658,1
4084,4076,0.003243288,0.009005555,1
4084,4078,0.001056767,0.000580045,1
4084,4079,0.001011097,0.000595032,1
4084,4080,0.001063497,0.001504109,1
4084,4081,0.000549076,0.000147346,1
4084,4084,0.000695376,N/A,1
4084,4091,0.000479796,0.000299155,1
4084,4093,0.000642984,0.000590567,1
4087,4000,0.002390528,0.007992461,2
4087,4003,0.003027119,0.006789249,2
4087,4004,0.002882826,0.008320394,2
4087,4005,0.001674833,0.006751513,2
4087,4006,0.002551992,0.007154445,2
4087,4011,0.000883051,0.002383823,1
4087,4012,0.001064371,0.00289186,1
4087,4013,0.002082669,0.005486333,2
4087,4015,0.002699011,0.010166452,2
4087,4020,0.001896367,0.006096437,2
4087,4021,0.000666923,0.001968473,1
4087,4022,0.001037635,0.002371618,1
4087,4028,0.001313585,0.002285797,1
4087,4036,0.002272005,0.008125994,2
4087,4041,0.00094507,0.001990711,1
4087,4054,0.002822163,0.010626935,2
4087,4055,0.001989214,0.00780425,2
4087,4056,0.001567254,0.006687646,2
4087,4061,0.001676988,0.002554971,1
4087,4066,0.002271654,0.004318993,1
4087,4076,0.005353305,0.020603449,2
4087,4078,0.002019179,0.008342093,2
4087,4079,0.002359641,0.0074872,2
4087,4080,0.001040312,0.002188732,1
4087,4081,0.000546042,0.00151767,1
4087,4084,0.000696698,0.001699279,1
4087,4091,0.000498254,0.001740657,1
4087,4093,0.000673801,0.00206786,1
4087,4094,0.000590315,0.002045608,1
4089,4000,0.008741289,0.043359661,2
4089,4003,0.008940395,0.039884541,2
4089,4004,0.006127741,0.022038013,1
4089,4005,0.00487187,0.019160662,1
4089,4006,0.00568815,0.020903373,1
4089,4011,0.005498959,0.021214271,1
4089,4012,0.006546541,0.025159166,1
4089,4013,0.007464245,0.03507883,2
4089,4015,0.004386067,0.017187284,1
4089,4020,0.00716239,0.036873016,2
4089,4021,0.004474424,0.017574114,1
4089,4022,0.008325258,0.041798354,2
4089,4023,0.002201668,0.006300593,1
4089,4031,0.002091732,0.005609927,1
4089,4033,0.003794715,0.009320355,1
4089,4035,0.003280387,0.007474066,1
4089,4036,0.008897962,0.045471876,2
4089,4038,0.001559244,0.005311564,1
4089,4039,0.005968817,0.01924746,1
4089,4041,0.001233384,0.004426695,1
4089,4054,0.005549336,0.022032803,1
4089,4055,0.008151345,0.042221043,2
4089,4056,0.004529079,0.017680177,1
4089,4066,0.002204956,0.006633178,1
4089,4068,0.003087192,0.007248587,1
4089,4069,0.002305225,0.007122849,1
4089,4076,0.00906214,0.043230723,2
4089,4078,0.008183295,0.041569454,2
4089,4079,0.008782235,0.042901396,2
4089,4080,0.002029111,0.005989623,1
4089,4081,0.001805561,0.006116305,1
4089,4083,0.001673868,0.005319235,1
4089,4084,0.001528282,0.005353301,1
4089,4087,0.001990528,0.006703364,1
4089,4089,0.004748884,0.01371503,1
4089,4093,0.001645903,0.005793665,1
4089,4094,0.004359277,0.017469423,1
4091,4003,0.000933509,0.001183691,1
4091,4013,0.000694049,0.000891218,1
4091,4020,0.000306621,0.00055767,1
4091,4022,0.00052854,0.001354817,1
4091,4023,0.000822011,0.001056748,1
4091,4031,0.000900143,0.001315164,1
4091,4033,0.002218074,0.005674277,1
4091,4035,0.001673066,0.002104715,1
4091,4036,0.000539589,0.001020609,1
4091,4038,0.000400667,0.000605475,1
4091,4039,0.003899322,0.014681787,1
4091,4041,0.000274166,0.000420075,1
4091,4055,0.000590914,0.001969004,1
4091,4066,0.000782538,0.001371155,1
4091,4068,0.001520992,0.001916022,1
4091,4069,0.000741327,0.001456681,1
4091,4076,0.000632753,0.001995446,1
4091,4078,0.000806772,0.002328367,1
4091,4079,0.000652431,0.001111225,1
4091,4080,0.000815979,0.002260494,1
4091,4081,0.000433876,0.000622477,1
4091,4083,0.000537189,0.000865665,1
4091,4084,0.000342308,0.000499633,1
4091,4087,0.000483435,0.001108778,1
4091,4089,0.003051076,0.01071791,1
4091,4093,0.000416513,0.001081258,1
4093,4003,0.001454232,0.003356813,1
4093,4013,0.001174813,0.003063941,1
4093,4020,0.000760689,0.002732218,1
4093,4022,0.001029656,0.003330139,1
4093,4023,0.001481251,0.003894657,1
4093,4031,0.001448056,0.003521892,1
4093,4033,0.002946833,0.007272751,1
4093,4035,0.002439769,0.004880256,1
4093,4036,0.001255973,0.004129498,1
4093,4038,0.000971467,0.00329943,1
4093,4039,0.004767662,0.016628311,1
4093,4041,0.000757388,0.002811111,1
4093,4055,0.001160303,0.003816489,1
4093,4066,0.001467489,0.004145222,1
4093,4068,0.002265324,0.004679503,1
4093,4069,0.001505334,0.004441755,1
4093,4076,0.001156055,0.003657351,1
4093,4078,0.001456389,0.004330978,1
4093,4079,0.001290498,0.003769954,1
4093,4080,0.001381816,0.003984739,1
4093,4081,0.001112065,0.003750276,1
4093,4083,0.001082563,0.003307637,1
4093,4084,0.000933851,0.003326876,1
4093,4087,0.001227734,0.004133119,1
4093,4089,0.003840713,0.011998877,1
4093,4093,0.001022697,0.003627952,1
4094,4000,0.000500966,0.000597217,1
4094,4003,0.000621356,0.000424725,1
4094,4004,0.000820457,0.002041302,1
4094,4005,0.000315697,0.000370417,1
4094,4006,0.000610493,0.000433118,1
4094,4011,0.000441161,0.000803427,1
4094,4012,0.000556448,0.001192451,1
4094,4013,0.000374411,0.000287203,1
4094,4015,0.000319907,0.000771536,1
4094,4020,0.000410432,0.00037287,1
4094,4021,0.000296549,0.00034179,1
4094,4022,0.000575929,0.00088482,1
4094,4036,0.000609495,0.001071798,1
4094,4054,0.000556014,0.001956509,1
4094,4055,0.000395732,0.000858925,1
4094,4056,0.000318651,0.000340456,1
4094,4076,0.000830665,0.002485986,1
4094,4078,0.000277083,0.000622874,1
4094,4079,0.000549612,0.000595072,1
4094,4094,0.000220744,0.000360085,1
5001,5001,0.004046627,0.004634744,2
5001,5002,0.000346834,0.000366201,1
5001,5005,0.007375839,0.003873885,2
5002,5001,0.000376879,0.000798726,1
5002,5005,0.000329598,5.651E-05,1
5005,4000,0.001239276,0.002066058,2
5005,4003,0.001743313,N/A,2
5005,4004,0.001647675,0.003706534,2
5005,4005,0.000714852,N/A,2
5005,4006,0.001370687,N/A,2
5005,4011,0.000486181,0.000578143,1
5005,4012,0.000675661,0.001003176,1
5005,4013,0.001045708,N/A,2
5005,4015,0.001510055,0.004927249,2
5005,4020,0.000895826,0.000521096,2
5005,4021,0.000324783,7.41382E-06,1
5005,4022,0.000571518,0.000679143,1
5005,4028,0.000649752,0.000744228,1
5005,4036,0.001173152,0.002486536,2
5005,4041,0.00039381,N/A,1
5005,4054,0.001605743,0.005861536,2
5005,4055,0.000934288,0.002151518,2
5005,4056,0.000584558,N/A,2
5005,4061,0.000907209,N/A,1
5005,4066,0.001358715,0.00298135,1
5005,4076,0.003592289,0.014932365,2
5005,4078,0.000918321,0.001603756,2
5005,4079,0.001266629,0.001582669,2
5005,4080,0.000480799,0.001114648,1
5005,4081,0.000171564,6.01646E-05,1
5005,4084,0.000253834,N/A,1
5005,4091,6.69966E-05,6.69297E-05,1
5005,4093,0.000174461,0.00040898,1
5005,4094,0.000277519,2.90626E-05,1
5005,5001,0.01850341,0.012233543,2
5005,5002,0.005183069,0.001830202,1
5005,5005,0.025299383,N/A,2
6002,6002,0.021657872,0.043550093,3
6002,6003,0.008272123,0.037275586,2
6002,6005,0.000849182,0.003076783,2
6002,6006,0.012655962,0.020253867,3
6002,6008,0.005486949,0.013350506,3
6002,6017,0.001426559,0.00536529,3
6002,6018,0.001349168,0.003034793,3
6002,6019,0.003565032,0.001795434,2
6002,6021,0.005240212,0.028746025,4
6002,6023,0.017131838,0.057091085,4
6002,6024,0.003422592,0.005978259,2
6002,6033,0.025004665,0.061831416,2
6002,6038,0.006435332,0.017079531,3
6002,6040,0.007475047,0.04547181,3
6002,6048,0.000145068,0.00024592,1
6002,6052,0.014787968,0.02587997,2
6002,6053,0.001054089,0.002740171,2
6002,6082,0.001627311,0.005409378,3
6002,6085,0.003759808,0.009164439,4
6002,6086,0.005150043,0.020478298,3
6002,6092,0.003044722,0.006735663,4
6002,6094,0.005855673,0.042936012,2
6002,6095,0.004983705,0.021370112,5
6002,6096,0.001583142,0.000821508,1
6003,6002,0.04421309,0.306278617,3
6003,6005,0.004846285,0.028723711,2
6003,6006,0.021892515,0.109655192,3
6003,6008,0.025318887,0.189879745,3
6003,6017,0.008418126,0.067381134,3
6003,6018,0.00707115,0.054523133,3
6003,6019,0.016675944,0.086957556,2
6003,6021,0.014078522,0.109141631,4
6003,6023,0.032813907,0.258608122,4
6003,6024,0.015483766,0.109261622,2
6003,6033,0.032746878,0.145478398,2
6003,6038,0.028195157,0.214239332,3
6003,6040,0.028375284,0.203644832,3
6003,6048,0.001254244,0.006881393,1
6003,6052,0.032976407,0.197035027,2
6003,6053,0.00583979,0.033337954,2
6003,6082,0.008587393,0.066622129,3
6003,6085,0.008674094,0.062861707,4
6003,6086,0.008631757,0.052582163,3
6003,6092,0.009336052,0.070576683,4
6003,6094,0.013902266,0.085908359,2
6003,6095,0.013245035,0.120792628,5
6003,6096,0.009032307,0.043196885,1
6005,6002,0.001186563,0.003173806,2
6005,6003,0.003991905,0.016795701,2
6005,6005,0.001519138,0.005193147,2
6005,6006,0.002302062,0.0050517,2
6005,6007,0.002507914,0.007104189,3
6005,6008,0.002709766,0.008244267,3
6005,6017,0.002297813,0.009111449,3
6005,6018,0.002284387,0.006909845,3
6005,6019,0.001958132,0.003783047,2
6005,6021,0.001402464,0.005238413,2
6005,6023,0.001250363,0.003576229,2
6005,6024,0.001568176,0.00331459,2
6005,6025,0.001551006,0.001545983,1
6005,6038,0.003136768,0.009447426,3
6005,6040,0.003453703,0.016671101,3
6005,6048,0.000253639,0.000549468,1
6005,6053,0.001735786,0.00519079,2
6005,6082,0.002537774,0.008890796,3
6005,6085,0.001003906,0.002973684,2
6005,6092,0.002729533,0.008606507,3
6005,6094,0.009373544,0.066631624,2
6005,6095,0.002363344,0.008132691,3
6005,6096,0.000725023,0.00072437,1
6006,6002,0.003120004,0.002012156,2
6006,6003,0.011240175,0.045577943,2
6006,6005,0.001319663,0.003655132,2
6006,6006,0.013151516,N/A,3
6006,6008,0.007416418,0.009144728,3
6006,6017,0.00196469,0.004902275,3
6006,6018,0.001994605,N/A,3
6006,6019,0.005364894,N/A,2
6006,6021,0.001197615,0.003718872,2
6006,6023,0.006159911,N/A,3
6006,6024,0.004755106,N/A,2
6006,6033,0.006098254,0.013337273,1
6006,6038,0.008605652,N/A,3
6006,6040,0.009853657,0.046054271,3
6006,6048,0.00025928,N/A,1
6006,6053,0.00157117,0.002864574,2
6006,6082,0.002207247,0.00497521,3
6006,6085,0.001483514,N/A,3
6006,6086,0.000850442,0.002849262,1
6006,6092,0.003447676,N/A,4
6006,6094,0.008304104,0.057890923,2
6006,6095,0.002896111,0.010164993,4
6006,6096,0.002292443,N/A,1
6007,6005,0.000502716,0.000782358,1
6007,6007,0.00570692,N/A,3
6007,6017,0.002211452,0.00283636,2
6007,6018,0.001704075,N/A,2
6007,6021,0.003185274,0.011054326,2
6007,6025,0.006498176,0.005036921,3
6007,6048,0.000201817,N/A,1
6007,6053,0.000828231,0.001252516,1
6007,6078,0.000573798,N/A,1
6007,6082,0.002249658,0.002756796,2
6007,6085,0.003741577,N/A,3
6007,6086,0.003431293,0.009950186,2
6007,6092,0.004024126,N/A,3
6007,6094,0.001605834,0.00722571,1
6007,6095,0.005847166,0.013586291,4
6008,6002,0.032057756,0.05470062,2
6008,6003,0.004375305,0.010248708,1
6008,6005,0.000619998,0.001110158,1
6008,6006,0.016430084,0.048587517,2
6008,6008,0.00645663,0.008413651,2
6008,6017,0.001987869,0.003233251,2
6008,6018,0.001673807,0.001243479,2
6008,6019,0.002545583,0.000775947,1
6008,6021,0.007323712,0.025329324,3
6008,6023,0.031858602,0.127078746,3
6008,6024,0.006198998,0.004522442,2
6008,6033,0.040525468,0.119286614,2
6008,6038,0.005650647,0.004202179,2
6008,6040,0.008961013,0.027802475,2
6008,6048,0.000272988,0.000168478,1
6008,6052,0.025851308,0.052266847,2
6008,6053,0.000889176,0.001581369,1
6008,6082,0.002073154,0.003113006,2
6008,6085,0.006168891,0.021548111,3
6008,6086,0.007964072,0.030211358,3
6008,6092,0.004202865,0.011756726,3
6008,6094,0.002216816,0.010485522,1
6008,6095,0.008262155,0.031257293,4
6008,6096,0.0023921,0.00076332,1
6017,6002,0.00105704,0.001882888,1
6017,6006,0.001732331,0.002090528,2
6017,6007,0.002010054,0.00209802,2
6017,6008,0.000526946,0.000636036,1
6017,6017,0.000581267,0.001301911,1
6017,6018,0.000297716,0.000384059,1
6017,6021,0.002481512,0.010675876,2
6017,6023,0.001349,0.004610773,3
6017,6024,0.000551558,0.000469691,1
6017,6025,0.003052333,0.006405469,3
6017,6033,0.002225071,0.006421844,2
6017,6038,0.000287812,0.000513096,1
6017,6040,0.000937106,0.002184281,1
6017,6052,0.001355243,0.003842318,2
6017,6078,0.001937749,0.003089442,2
6017,6082,0.000520272,0.000996627,1
6017,6085,0.001988374,0.003272241,2
6017,6086,0.003761807,0.017672211,3
6017,6092,0.001883412,0.002055235,2
6017,6095,0.0028254,0.011773211,3
6018,6006,0.000901865,N/A,1
6018,6007,0.000569005,N/A,1
6018,6008,0.000580436,0.000426274,1
6018,6017,0.000648582,0.001164043,1
6018,6018,0.000335254,N/A,1
6018,6023,0.000293347,N/A,1
6018,6024,0.000602926,N/A,1
6018,6025,0.001125878,0.000281559,1
6018,6038,0.000346406,N/A,1
6018,6040,0.000998134,0.002121085,1
6018,6082,0.000581979,0.00085262,1
6018,6092,0.000935917,N/A,1
6018,6095,0.000424656,0.000714444,1
6019,6006,0.021064644,N/A,2
6019,6008,0.002652901,0.001546942,1
6019,6017,0.001010875,0.001078303,1
6019,6018,0.000484923,N/A,1
6019,6023,0.014404349,N/A,2
6019,6024,0.002669698,N/A,1
6019,6033,0.012560942,0.011866926,1
6019,6038,0.001971907,N/A,1
6019,6040,0.004036677,0.006238064,1
6019,6082,0.000898433,0.000906727,1
6019,6085,0.001303162,N/A,1
6019,6086,0.001909656,0.003229627,1
6019,6092,0.003818327,N/A,2
6019,6095,0.002586753,0.00334462,2
6021,6002,0.001457007,0.002648635,1
6021,6021,0.003197113,0.013296083,2
6021,6023,0.000555244,0.001037073,1
6021,6025,0.000721854,0.001171286,1
6021,6033,0.001313354,0.002359891,1
6021,6052,0.001825949,0.004870582,2
6021,6078,0.002593648,0.004125327,2
6021,6085,0.00146231,0.001614294,1
6021,6086,0.002880044,0.008911428,2
6021,6095,0.001502761,0.002605198,1
6023,6002,0.010786108,0.023336936,2
6023,6003,0.002366417,0.006986585,1
6023,6005,0.000278383,0.000766374,1
6023,6006,0.008284158,N/A,2
6023,6008,0.003322389,0.006664461,2
6023,6017,0.001019388,0.002067218,2
6023,6018,0.000740572,N/A,2
6023,6019,0.001236143,N/A,1
6023,6021,0.002019642,0.011319046,2
6023,6023,0.007476058,N/A,3
6023,6024,0.003164035,N/A,2
6023,6033,0.015676266,0.044199509,2
6023,6038,0.0026627,N/A,2
6023,6040,0.005136604,0.024648561,2
6023,6048,8.397E-05,N/A,1
6023,6052,0.002633035,0.006584983,1
6023,6053,0.000448009,0.001241092,1
6023,6082,0.00107752,0.001854753,2
6023,6085,0.001968817,N/A,3
6023,6086,0.002059142,0.008833906,2
6023,6092,0.002235201,N/A,3
6023,6094,0.001139815,0.006002675,1
6023,6095,0.003060733,0.013587199,4
6023,6096,0.001144979,N/A,1
6024,6002,0.002838086,0.001704368,2
6024,6003,0.009570193,0.038153684,2
6024,6005,0.001206033,0.003233594,2
6024,6006,0.029447954,N/A,3
6024,6008,0.008802036,0.009906142,3
6024,6017,0.002597698,0.005507968,3
6024,6018,0.002293978,N/A,3
6024,6019,0.0046133,N/A,2
6024,6021,0.001068995,0.003170847,2
6024,6023,0.021130445,N/A,3
6024,6024,0.006062237,N/A,2
6024,6033,0.012723064,0.00998783,1
6024,6038,0.009802204,N/A,3
6024,6040,0.011097867,0.0478161,3
6024,6048,0.000257515,N/A,1
6024,6053,0.00153937,0.002680882,2
6024,6082,0.002762988,0.005569391,3
6024,6085,0.003301539,N/A,3
6024,6086,0.002025363,0.00310893,1
6024,6092,0.006279982,N/A,4
6024,6094,0.006300912,0.043535423,2
6024,6095,0.005186209,0.008409733,4
6024,6096,0.002277854,N/A,1
6025,6005,0.001260917,0.003686512,2
6025,6007,0.007756296,0.017130872,4
6025,6017,0.003358797,0.010540799,3
6025,6018,0.00298843,0.006467461,3
6025,6021,0.003804169,0.018079801,3
6025,6025,0.007203755,0.009601347,3
6025,6048,0.000185443,0.000395861,1
6025,6053,0.001678199,0.00424638,2
6025,6078,0.000550141,0.000254266,1
6025,6082,0.003492316,0.009391411,3
6025,6085,0.00433795,0.011335048,4
6025,6086,0.003303755,0.010175675,2
6025,6092,0.005524534,0.014568548,4
6025,6094,0.006436922,0.043676949,2
6025,6095,0.006872819,0.022670326,5
6033,6002,0.017428024,0.02543493,1
6033,6006,0.014715674,0.029733309,2
6033,6008,0.004691576,0.008421345,1
6033,6017,0.001559196,0.003081707,1
6033,6018,0.001054565,0.001847421,1
6033,6021,0.004052481,0.015496554,2
6033,6023,0.019180246,0.054892001,3
6033,6024,0.004821739,0.008154761,1
6033,6033,0.027933892,0.068663682,2
6033,6038,0.003560681,0.006390969,1
6033,6040,0.006778479,0.014862103,1
6033,6052,0.015938305,0.035958628,2
6033,6082,0.0014696,0.002898008,1
6033,6085,0.003081551,0.004860489,2
6033,6086,0.005413028,0.021945585,3
6033,6092,0.00323498,0.0063083,2
6033,6095,0.004723689,0.016183729,3
6038,6002,0.007111249,0.005073906,2
6038,6003,0.017262231,0.057969778,2
6038,6005,0.002670707,0.006167065,2
6038,6006,0.008353882,N/A,2
6038,6008,0.010247146,0.015425914,3
6038,6017,0.002723641,0.00777328,3
6038,6018,0.002896152,N/A,3
6038,6019,0.010151197,N/A,2
6038,6021,0.002618127,0.007280091,2
6038,6023,0.00558851,N/A,2
6038,6024,0.00399487,N/A,2
6038,6038,0.011458577,N/A,3
6038,6040,0.012588436,0.051293968,3
6038,6048,0.000440257,N/A,1
6038,6053,0.002801429,0.00549284,2
6038,6082,0.003020236,0.006863773,3
6038,6085,0.002104154,N/A,2
6038,6092,0.003204049,N/A,3
6038,6094,0.012567182,0.08313842,2
6038,6095,0.002988381,0.008376856,3
6038,6096,0.003502435,N/A,1
6040,6002,0.00367437,0.01451196,1
6040,6003,0.007935264,0.024372294,1
6040,6005,0.001404065,0.005443246,1
6040,6006,0.017159163,0.047776553,1
6040,6008,0.019930642,0.099949833,2
6040,6017,0.006234605,0.034471583,2
6040,6018,0.005739448,0.029763564,2
6040,6019,0.005373856,0.016837862,1
6040,6021,0.001369344,0.005220206,1
6040,6023,0.011721481,0.039266797,1
6040,6024,0.019518789,0.099359235,2
