source_id,target_id,NPS_mean_total,NPS_stdev_total,parcel_count
4066,4079,0.010267546,0.005252978,1
4066,4094,0.003669598,0.001770768,1
4068,3007,0.00247595,N/A,1
4068,4000,0.076229079,0.008843226,4
4068,4003,0.035555055,N/A,4
4068,4004,0.018680351,0.00504213,2
4068,4005,0.014814164,N/A,2
4068,4006,0.031233685,N/A,2
4068,4011,0.007275135,0.001080171,1
4068,4012,0.022630522,0.002399848,1
4068,4013,0.019208973,N/A,4
4068,4015,0.031208235,0.012557651,2
4068,4020,0.018007555,0.001050024,4
4068,4021,0.003794206,5.69067E-05,1
4068,4022,0.013066379,0.005362673,2
4068,4023,0.017507977,N/A,2
4068,4028,0.022754242,0.008660572,1
4068,4031,0.009659206,0.001185463,1
4068,4033,0.032331113,0.017563355,1
4068,4035,0.042312441,N/A,1
4068,4036,0.055544563,0.01502182,4
4068,4038,0.007029112,0.001556706,1
4068,4039,0.021049197,0.008260205,1
4068,4041,0.020001275,N/A,2
4068,4054,0.039994529,0.010512807,2
4068,4055,0.035017559,0.008605315,4
4068,4056,0.013168607,N/A,2
4068,4061,0.056809028,N/A,1
4068,4066,0.077853316,0.007428271,2
4068,4068,0.034087934,N/A,1
4068,4069,0.028676996,0.009930054,1
4068,4076,0.089519125,0.060828584,4
4068,4078,0.061916132,0.008595888,4
4068,4079,0.046115484,0.003309386,4
4068,4080,0.026870331,0.002873754,3
4068,4081,0.022327824,0.001690093,3
4068,4083,0.007339809,0.00186781,1
4068,4084,0.019981519,N/A,3
4068,4087,0.019835698,0.00276651,1
4068,4089,0.049666522,0.031264573,1
4068,4091,0.011717717,0.003988537,2
4068,4093,0.019586325,0.007740058,2
4068,4094,0.003665742,5.9514E-05,1
4068,5001,0.024730672,0.007526556,2
4068,5002,0.003375311,0.000830099,1
4068,5005,0.049903074,N/A,2
4069,4000,0.019078016,0.010896682,1
4069,4003,0.014626703,0.006064578,1
4069,4004,0.017808058,0.013508636,1
4069,4005,0.011040871,0.004577807,1
4069,4006,0.016061333,0.00665941,1
4069,4011,0.016337506,0.007195136,1
4069,4012,0.050820536,0.021749664,1
4069,4013,0.006609373,0.002740403,1
4069,4015,0.00792727,0.004197366,1
4069,4020,0.008057991,0.003577146,1
4069,4021,0.00852051,0.003535116,1
4069,4022,0.015551182,0.010465798,1
4069,4036,0.028570634,0.019890093,1
4069,4054,0.01515672,0.01559396,1
4069,4055,0.014424619,0.012010837,1
4069,4056,0.008711874,0.00361215,1
4069,4076,0.017008722,0.012007823,1
4069,4078,0.011931334,0.0092527,1
4069,4079,0.023033221,0.010328174,1
4069,4094,0.008232022,0.003415807,1
4076,4000,0.030194177,0.014866176,1
4076,4003,0.023149224,0.006870877,1
4076,4004,0.028184254,0.019761338,1
4076,4005,0.01747404,0.005186436,1
4076,4006,0.025419768,0.007544792,1
4076,4011,0.025856858,0.008581193,1
4076,4012,0.080432069,0.025350845,1
4076,4013,0.010460448,0.003104745,1
4076,4015,0.012546242,0.005562047,1
4076,4020,0.01275313,0.004291801,1
4076,4021,0.013485143,0.004007606,1
4076,4022,0.024612369,0.014952867,1
4076,4036,0.045217846,0.028628237,1
4076,4054,0.023988065,0.023682797,1
4076,4055,0.022829392,0.017823144,1
4076,4056,0.01378801,0.004092393,1
4076,4076,0.026919171,0.017332903,1
4076,4078,0.018883349,0.013585201,1
4076,4079,0.036453956,0.012482368,1
4076,4094,0.013028563,0.003872763,1
4078,4000,0.018998604,0.014586632,1
4078,4013,0.012439959,0.007156009,1
4078,4020,0.012927181,0.007441398,1
4078,4036,0.027646845,0.025040822,1
4078,4078,0.01976637,0.01262547,1
4078,4079,0.025656641,0.015806124,1
4078,4080,0.017682838,0.010639303,1
4078,4081,0.021862297,0.01326057,1
4079,4000,0.015490585,0.014419834,1
4079,4020,0.010540227,0.008221491,1
4079,4036,0.022541962,0.023614453,1
4079,4078,0.016116586,0.013339219,1
4079,4079,0.020919241,0.016950915,1
4079,4080,0.01441777,0.011525809,1
4079,4081,0.017825508,0.014315541,1
4080,3007,0.000765337,0.000412815,1
4080,4000,0.038770202,0.013026275,3
4080,4003,0.016409597,0.005126785,3
4080,4004,0.006467512,0.002706505,1
4080,4005,0.005954497,0.002488844,1
4080,4006,0.014487642,0.006055504,1
4080,4013,0.008907806,0.002673099,3
4080,4015,0.016651428,0.010248226,1
4080,4020,0.007881196,0.002443813,3
4080,4022,0.003444854,0.00278324,1
4080,4023,0.009243464,0.004263892,2
4080,4028,0.013689135,0.007738559,1
4080,4031,0.005418077,0.002776662,1
4080,4033,0.018135287,0.013359656,1
4080,4035,0.02373405,0.011809315,1
4080,4036,0.023707832,0.010358455,3
4080,4038,0.003942795,0.002147363,1
4080,4039,0.011806993,0.007482046,1
4080,4041,0.011863955,0.004150278,2
4080,4054,0.02000058,0.009760564,1
4080,4055,0.016111548,0.006595612,3
4080,4056,0.005588449,0.002335844,1
4080,4061,0.034176768,0.014285111,1
4080,4066,0.046142828,0.016543779,2
4080,4068,0.019120729,0.009513872,1
4080,4069,0.016085606,0.009751102,1
4080,4076,0.048178015,0.040770613,3
4080,4078,0.032499541,0.011569349,3
4080,4079,0.019819781,0.006197884,3
4080,4080,0.014895599,0.004777586,3
4080,4081,0.011861513,0.003940352,3
4080,4083,0.004117072,0.002300898,1
4080,4084,0.010685518,0.003123862,3
4080,4087,0.011126313,0.00574948,1
4080,4089,0.027859128,0.022353923,1
4080,4091,0.005579231,0.002707566,2
4080,4093,0.011443026,0.005814615,2
4081,3007,0.002693064,0.002248036,1
4081,4000,0.040197073,0.017629189,3
4081,4003,0.015799958,0.006037398,3
4081,4004,0.001379907,0.000531414,1
4081,4005,0.00127045,0.000488571,1
4081,4006,0.003091079,0.001188722,1
4081,4013,0.011361147,0.004568043,3
4081,4015,0.003552744,0.002107745,1
4081,4020,0.00826402,0.003310658,3
4081,4022,0.007576938,0.006180466,1
4081,4023,0.021265664,0.009798728,2
4081,4028,0.00292071,0.00158031,1
4081,4031,0.011917031,0.006251899,1
4081,4033,0.039888463,0.029723344,1
4081,4035,0.052202911,0.026626686,1
4081,4036,0.028912559,0.017361352,3
4081,4038,0.008672156,0.004822292,1
4081,4039,0.025969415,0.016712665,1
4081,4041,0.007158327,0.002728169,2
4081,4054,0.004267318,0.001961775,1
4081,4055,0.015509471,0.007733712,3
4081,4056,0.00119235,0.000458537,1
4081,4061,0.007291945,0.00280423,1
4081,4066,0.028858647,0.014426983,2
4081,4068,0.042055937,0.021451107,1
4081,4069,0.035380201,0.021811749,1
4081,4076,0.021326303,0.010845323,3
4081,4078,0.026306747,0.01059168,3
4081,4079,0.022170093,0.008752978,3
4081,4080,0.017228644,0.007670438,3
4081,4081,0.019933721,0.008532863,3
4081,4083,0.009055478,0.005161789,1
4081,4084,0.013889942,0.0055629,3
4081,4087,0.024472263,0.012940594,1
4081,4089,0.061275997,0.049645663,1
4081,4091,0.006326125,0.005457469,2
4081,4093,0.011759042,0.008362246,2
4083,4000,0.009301951,0.00238676,2
4083,4003,0.003849028,0.000735831,2
4083,4004,0.001573279,0.000156934,1
4083,4005,0.001448483,0.000141418,1
4083,4006,0.003524245,0.000344079,1
4083,4013,0.002038244,0.000525399,2
4083,4015,0.004050604,0.001872122,1
4083,4020,0.001770973,0.000351806,2
4083,4022,0.000864319,0.000730058,1
4083,4023,0.002141436,0.001188952,1
4083,4028,0.003330001,0.001308477,1
4083,4031,0.001359403,0.000772977,1
4083,4033,0.004550169,0.003534411,1
4083,4035,0.005954906,0.003306237,1
4083,4036,0.005492091,0.002291328,2
4083,4038,0.000989253,0.000591328,1
4083,4039,0.002962391,0.002014114,1
4083,4041,0.002903815,0.00039572,2
4083,4054,0.004865315,0.001314398,1
4083,4055,0.003764145,0.001265192,2
4083,4056,0.001359439,0.000132725,1
4083,4061,0.008313796,0.000811692,1
4083,4066,0.011297809,0.00190418,2
4083,4068,0.004797417,0.002663585,1
4083,4069,0.004035901,0.002640865,1
4083,4076,0.011539792,0.00895592,2
4083,4078,0.007718069,0.001689497,2
4083,4079,0.004549943,0.001062185,2
4083,4080,0.003442923,0.000892112,2
4083,4081,0.002662299,0.000987339,2
4083,4083,0.001032979,0.000630895,1
4083,4084,0.002361383,0.000573802,2
4083,4087,0.002791607,0.001598089,1
4083,4089,0.006989894,0.005867008,1
4083,4091,0.000979239,0.000438465,1
4083,4093,0.00281947,0.001300803,2
4084,4000,0.00761636,0.001286322,1
4084,4003,0.003493519,N/A,1
4084,4004,0.002109554,4.31277E-05,1
4084,4005,0.00194222,N/A,1
4084,4006,0.004725536,N/A,1
4084,4013,0.00149155,N/A,1
4084,4015,0.005431313,0.002453616,1
4084,4020,0.001634826,9.50736E-05,1
4084,4028,0.004465081,0.00169947,1
4084,4036,0.004125933,0.001573768,1
4084,4041,0.003109865,N/A,1
4084,4054,0.00652373,0.001643316,1
4084,4055,0.003443305,0.00118412,1
4084,4056,0.001822824,N/A,1
4084,4061,0.011147676,N/A,1
4084,4066,0.011928179,7.18681E-05,1
4084,4076,0.014088612,0.011888377,1
4084,4078,0.007641083,0.001392618,1
4084,4079,0.003806449,0.00050062,1
4084,4080,0.00274972,5.57523E-05,1
4084,4081,0.00125645,0.000229505,1
4084,4084,0.001817911,N/A,1
4084,4091,0.001313027,0.000573776,1
4084,4093,0.002202257,0.001122505,1
4087,4000,0.011030549,0.002330806,2
4087,4003,0.006471823,0.000748995,2
4087,4004,0.00606531,0.002864835,2
4087,4005,0.004297221,0.000561677,2
4087,4006,0.0078592,0.000828498,2
4087,4011,0.003926704,0.001009885,1
4087,4012,0.012214668,0.002873547,1
4087,4013,0.002850746,0.000337931,2
4087,4015,0.006501434,0.002214377,2
4087,4020,0.003320163,0.000519371,2
4087,4021,0.002047896,0.000431148,1
4087,4022,0.003737712,0.002131159,1
4087,4028,0.003778471,0.001447185,1
4087,4036,0.010358399,0.004315399,2
4087,4041,0.00263165,0.000112538,1
4087,4054,0.009163457,0.003786928,2
4087,4055,0.00638076,0.00279587,2
4087,4056,0.003636413,0.000444632,2
4087,4061,0.009433461,0.000403405,1
4087,4066,0.010093942,0.000435913,1
4087,4076,0.016010189,0.010376037,2
4087,4078,0.009333773,0.002315122,2
4087,4079,0.008757131,0.001563143,2
4087,4080,0.002326886,0.000110123,1
4087,4081,0.001063242,0.000199465,1
4087,4084,0.001538365,6.57854E-05,1
4087,4091,0.001111118,0.000487864,1
4087,4093,0.001863608,0.00095323,1
4087,4094,0.001978559,0.000416732,1
4089,4000,0.045745059,0.026087694,2
4089,4003,0.027443014,0.015044558,2
4089,4004,0.025877918,0.023861114,1
4089,4005,0.016044128,0.010723067,1
4089,4006,0.023339652,0.015599018,1
4089,4011,0.023740974,0.01625406,1
4089,4012,0.073850259,0.049975134,1
4089,4013,0.014211511,0.00740309,2
4089,4015,0.011519575,0.008582898,1
4089,4020,0.014454959,0.008354152,2
4089,4021,0.012381645,0.008277336,1
4089,4022,0.02689912,0.019772925,2
4089,4023,0.010655656,0.00852974,1
4089,4031,0.006764308,0.005478027,1
4089,4033,0.022641364,0.021903531,1
4089,4035,0.029631253,0.023719503,1
4089,4036,0.053534645,0.038088268,2
4089,4038,0.004922462,0.004088401,1
4089,4039,0.014740678,0.013141376,1
4089,4041,0.002908523,0.002328241,1
4089,4054,0.022025105,0.02543213,1
4089,4055,0.026913328,0.021351986,2
4089,4056,0.012659728,0.008461109,1
4089,4066,0.011951831,0.010887076,1
4089,4068,0.023871659,0.01910901,1
4089,4069,0.020082399,0.017515351,1
4089,4076,0.029854928,0.02224079,2
4089,4078,0.027386752,0.018255536,2
4089,4079,0.041985445,0.02407853,2
4089,4080,0.006927586,0.005884596,1
4089,4081,0.008584764,0.006907292,1
4089,4083,0.005140042,0.004317457,1
4089,4084,0.005003844,0.004005524,1
4089,4087,0.013890869,0.011287009,1
4089,4089,0.03478129,0.035419595,1
4089,4093,0.005856953,0.005942554,1
4089,4094,0.011962427,0.007997428,1
4091,4003,0.003112104,0.002746092,1
4091,4013,0.002316963,0.002044467,1
4091,4020,0.001380722,0.001245609,1
4091,4022,0.002162944,0.002353348,1
4091,4023,0.00535891,0.004728655,1
4091,4031,0.003401885,0.003030689,1
4091,4033,0.011386726,0.011798962,1
4091,4035,0.01490206,0.013149444,1
4091,4036,0.006043556,0.006392673,1
4091,4038,0.00247559,0.002252189,1
4091,4039,0.007413337,0.00715919,1
4091,4041,0.001462745,0.001290713,1
4091,4055,0.002993402,0.002993559,1
4091,4066,0.006010778,0.005912581,1
4091,4068,0.012005462,0.010593513,1
4091,4069,0.010099779,0.009573603,1
4091,4076,0.002584274,0.002562151,1
4091,4078,0.005053631,0.004603719,1
4091,4079,0.004282106,0.003786305,1
4091,4080,0.003484,0.003229775,1
4091,4081,0.004317423,0.003825759,1
4091,4083,0.002585014,0.002373956,1
4091,4084,0.002516518,0.002220553,1
4091,4087,0.006985954,0.006240871,1
4091,4089,0.0174921,0.018959948,1
4091,4093,0.002945561,0.003182399,1
4093,4003,0.004194584,0.003771025,1
4093,4013,0.003122869,0.00280753,1
4093,4020,0.001860977,0.001709154,1
4093,4022,0.002915279,0.003211357,1
4093,4023,0.007222895,0.006493544,1
4093,4031,0.00458516,0.004160394,1
4093,4033,0.01534736,0.016120897,1
4093,4035,0.020085428,0.01805725,1
4093,4036,0.00814568,0.008729562,1
4093,4038,0.003336672,0.00308942,1
4093,4039,0.009991911,0.009801436,1
4093,4041,0.001971531,0.00177245,1
4093,4055,0.004034594,0.004094133,1
4093,4066,0.008101501,0.008090234,1
4093,4068,0.016181311,0.014547361,1
4093,4069,0.013612775,0.013114592,1
4093,4076,0.00348316,0.003504998,1
4093,4078,0.006811431,0.006314818,1
4093,4079,0.005771547,0.005199085,1
4093,4080,0.004695837,0.004427587,1
4093,4081,0.005819148,0.005252849,1
4093,4083,0.003484157,0.003255403,1
4093,4084,0.003391836,0.003049336,1
4093,4087,0.009415871,0.00856634,1
4093,4089,0.023576361,0.025874975,1
4093,4093,0.003970112,0.004343423,1
4094,4000,0.001994026,0.001079799,1
4094,4003,0.001528777,0.000569815,1
4094,4004,0.001861291,0.001370848,1
4094,4005,0.001153987,0.000430121,1
4094,4006,0.001678724,0.000625704,1
4094,4011,0.001707589,0.000685102,1
4094,4012,0.005311741,0.002058395,1
4094,4013,0.000690809,0.000257482,1
4094,4015,0.000828555,0.000412089,1
4094,4020,0.000842218,0.000341157,1
4094,4021,0.00089056,0.000332204,1
4094,4022,0.001625403,0.001053291,1
4094,4036,0.00298619,0.002006907,1
4094,4054,0.001584174,0.001604276,1
4094,4055,0.001507655,0.001225139,1
4094,4056,0.000910561,0.00033939,1
4094,4076,0.001777744,0.001212808,1
4094,4078,0.001247058,0.00094019,1
4094,4079,0.002407422,0.000986977,1
4094,4094,0.000860407,0.000321,1
5001,5001,0.003652168,0.000933681,2
5001,5002,0.000393259,9.9118E-05,1
5001,5005,0.007210324,0.000470773,2
5002,5001,0.000835434,0.000210391,1
5002,5005,0.001513188,9.51446E-05,1
5005,4000,0.003921672,0.000712853,2
5005,4003,0.002254738,N/A,2
5005,4004,0.002057965,0.000877842,2
5005,4005,0.001479248,N/A,2
5005,4006,0.002760968,N/A,2
5005,4011,0.001267659,0.000188215,1
5005,4012,0.003943264,0.000418162,1
5005,4013,0.00099094,N/A,2
5005,4015,0.002356062,0.000812154,2
5005,4020,0.001149267,0.000103745,2
5005,4021,0.000661123,9.91573E-06,1
5005,4022,0.001206646,0.00063964,1
5005,4028,0.001431251,0.000544753,1
5005,4036,0.00353939,0.001338445,2
5005,4041,0.000996846,N/A,1
5005,4054,0.003267176,0.001226262,2
5005,4055,0.002222962,0.00089288,2
5005,4056,0.001260265,N/A,2
5005,4061,0.003573311,N/A,1
5005,4066,0.003823495,2.30368E-05,1
5005,4076,0.005835747,0.003884634,2
5005,4078,0.003375072,0.000753232,2
5005,4079,0.003007323,0.00034477,2
5005,4080,0.000881404,1.7871E-05,1
5005,4081,0.000402746,7.35663E-05,1
5005,4084,0.000582719,N/A,1
5005,4091,0.000420882,0.00018392,1
5005,4093,0.000705918,0.000359811,1
5005,4094,0.000638739,1.037E-05,1
5005,5001,0.066372809,0.018837637,2
5005,5002,0.008423431,0.002071596,1
5005,5005,0.132969436,N/A,2
6002,6002,0.03152685,0.009204573,3
6002,6003,0.011433782,0.003452547,2
6002,6005,0.001344713,0.000762152,2
6002,6006,0.01366482,0.00267131,3
6002,6008,0.007052025,0.001556397,3
6002,6017,0.003039002,0.000929561,3
6002,6018,0.001526561,8.9092E-05,3
6002,6019,0.004519076,0.000166758,2
6002,6021,0.007354104,0.001610655,4
6002,6023,0.018296154,0.002716842,4
6002,6024,0.004511878,0.000554473,2
6002,6033,0.038934031,0.011808049,2
6002,6038,0.010178682,0.000525642,3
6002,6040,0.008857999,0.002830233,3
6002,6048,0.000268847,1.20072E-05,1
6002,6052,0.025407307,0.007312029,2
6002,6053,0.002940604,0.001198191,2
6002,6082,0.00281893,0.000941819,3
6002,6085,0.005889017,0.000907636,4
6002,6086,0.007137692,0.002421491,3
6002,6092,0.003939906,0.000530284,4
6002,6094,0.005879159,0.003295712,2
6002,6095,0.008252857,0.002574535,5
6002,6096,0.003066431,0.000136952,1
6003,6002,0.0504812,0.026967073,3
6003,6005,0.008150788,0.006981795,2
6003,6006,0.023281758,0.010514288,3
6003,6008,0.029914137,0.014607806,3
6003,6017,0.012105151,0.007247234,3
6003,6018,0.007504212,0.004054633,3
6003,6019,0.027880342,0.020028246,2
6003,6021,0.013463403,0.006497313,4
6003,6023,0.025626067,0.009094034,4
6003,6024,0.015833854,0.010413983,2
6003,6033,0.042606911,0.026651998,2
6003,6038,0.051175057,0.023254937,3
6003,6040,0.033877228,0.019648387,3
6003,6048,0.00173178,0.001620388,1
6003,6052,0.030688227,0.01355186,2
6003,6053,0.017999068,0.01444408,2
6003,6082,0.012221081,0.007385065,3
6003,6085,0.00932454,0.003797118,4
6003,6086,0.007875165,0.003703633,3
6003,6092,0.009838696,0.004790674,4
6003,6094,0.034488638,0.025963226,2
6003,6095,0.014508708,0.006398451,5
6003,6096,0.019752442,0.018481926,1
6005,6002,0.002526121,0.001601702,2
6005,6003,0.011598264,0.008910395,2
6005,6005,0.003973794,0.003422617,2
6005,6006,0.004685788,0.001973774,2
6005,6007,0.004423251,0.00163,3
6005,6008,0.006482626,0.003470029,3
6005,6017,0.008054714,0.004107957,3
6005,6018,0.004221659,0.002041955,3
6005,6019,0.003775561,0.002032969,2
6005,6021,0.002600263,0.001793391,2
6005,6023,0.002582101,0.001670363,2
6005,6024,0.003100172,0.001009495,2
6005,6025,0.00475263,0.002050504,1
6005,6038,0.010492716,0.006750715,3
6005,6040,0.007338008,0.003436939,3
6005,6048,0.000459697,0.000109266,1
6005,6053,0.008116575,0.005198198,2
6005,6082,0.007416783,0.003729436,3
6005,6085,0.002147214,0.001724078,2
6005,6092,0.006722644,0.002595315,3
6005,6094,0.021131049,0.020674563,2
6005,6095,0.004542555,0.002445212,3
6005,6096,0.001660242,0.000394624,1
6006,6002,0.005289737,0.000163666,2
6006,6003,0.023416574,0.006980058,2
6006,6005,0.002656751,0.001462642,2
6006,6006,0.026479555,N/A,3
6006,6008,0.019756834,0.004725152,3
6006,6017,0.008712906,0.002621295,3
6006,6018,0.003758086,N/A,3
6006,6019,0.008312792,N/A,2
6006,6021,0.001796032,0.000750841,2
6006,6023,0.013512225,N/A,3
6006,6024,0.013416749,N/A,2
6006,6033,0.009907387,0.002099061,1
6006,6038,0.025612272,N/A,3
6006,6040,0.025954085,0.008829486,3
6006,6048,0.000402403,N/A,1
6006,6053,0.005589268,0.001802179,2
6006,6082,0.007607638,0.002775302,3
6006,6085,0.002496928,N/A,3
6006,6086,0.001946328,0.001659787,1
6006,6092,0.009379803,N/A,4
6006,6094,0.01306059,0.007184877,2
6006,6095,0.005195989,0.001023015,4
6006,6096,0.004589748,N/A,1
6007,6005,0.000799008,0.000621943,1
6007,6007,0.008214499,N/A,3
6007,6017,0.006469714,0.002173057,2
6007,6018,0.002215017,N/A,2
6007,6021,0.003913886,0.000799673,2
6007,6025,0.01218769,0.001695534,3
6007,6048,0.000257687,N/A,1
6007,6053,0.001914979,0.001139479,1
6007,6078,0.000736863,N/A,1
6007,6082,0.00536744,0.002473025,2
6007,6085,0.004584732,N/A,3
6007,6086,0.004912487,0.002261108,2
6007,6092,0.008187706,N/A,3
6007,6094,0.00239405,0.002285555,1
6007,6095,0.007823252,0.001752227,4
6008,6002,0.040235284,0.025146204,2
6008,6003,0.010972018,0.004793871,1
6008,6005,0.001422054,0.001114569,1
6008,6006,0.027228547,0.007095808,2
6008,6008,0.018487091,0.007921446,2
6008,6017,0.009145185,0.004160886,2
6008,6018,0.003282459,0.000804411,2
6008,6019,0.005612335,0.000514524,1
6008,6021,0.008543963,0.004271496,3
6008,6023,0.024634346,0.008632015,3
6008,6024,0.01697346,0.005468896,2
6008,6033,0.047618915,0.027337995,2
6008,6038,0.017497002,0.004269252,2
6008,6040,0.028121428,0.014344495,2
6008,6048,0.000458625,4.20456E-05,1
6008,6052,0.026389173,0.013898143,2
6008,6053,0.00340823,0.002051943,1
6008,6082,0.007705417,0.004092546,2
6008,6085,0.006946409,0.003428991,3
6008,6086,0.007698539,0.003707664,3
6008,6092,0.010008057,0.002953758,3
6008,6094,0.004260868,0.004086484,1
6008,6095,0.012294991,0.005808042,4
6008,6096,0.005231012,0.000479566,1
6017,6002,0.001897112,0.000737455,1
6017,6006,0.002576616,0.000573177,2
6017,6007,0.003063906,0.000671779,2
6017,6008,0.001407298,0.000651276,1
6017,6017,0.002271934,0.001077583,1
6017,6018,0.000632619,0.000189101,1
6017,6021,0.003387526,0.001007361,2
6017,6023,0.001790405,0.000312768,3
6017,6024,0.00136143,0.000406955,1
6017,6025,0.004275722,0.000995143,3
6017,6033,0.002920326,0.000932453,2
6017,6038,0.00105519,0.000315415,1
6017,6040,0.002246867,0.001199451,1
6017,6052,0.002067358,0.000559726,2
6017,6078,0.002022853,0.000307075,2
6017,6082,0.001771386,0.001090905,1
6017,6085,0.003322903,0.000752919,2
6017,6086,0.004508446,0.001854258,3
6017,6092,0.003690409,0.000809701,2
6017,6095,0.004880118,0.00163099,3
6018,6006,0.001803273,N/A,1
6018,6007,0.001272412,N/A,1
6018,6008,0.001498507,0.000529416,1
6018,6017,0.002419182,0.000890872,1
6018,6018,0.00067362,N/A,1
6018,6023,0.000543755,N/A,1
6018,6024,0.001449666,N/A,1
6018,6025,0.002721424,0.000471325,1
6018,6038,0.001123578,N/A,1
6018,6040,0.00239249,0.001058188,1
6018,6082,0.001886192,0.001015601,1
6018,6092,0.002474641,N/A,1
6018,6095,0.000969122,0.000355862,1
6019,6006,0.023501055,N/A,2
6019,6008,0.005218641,0.001843725,1
6019,6017,0.002648333,0.000975258,1
6019,6018,0.000737427,N/A,1
6019,6023,0.013762582,N/A,2
6019,6024,0.00504855,N/A,1
6019,6033,0.01867843,0.003957367,1
6019,6038,0.00391293,N/A,1
6019,6040,0.008331992,0.003685203,1
6019,6082,0.002064858,0.001111802,1
6019,6085,0.002213333,N/A,1
6019,6086,0.003669418,0.003129201,1
6019,6092,0.005637168,N/A,2
6019,6095,0.002758374,0.000509852,2
6021,6002,0.003569875,0.002219894,1
6021,6021,0.006144107,0.003076692,2
6021,6023,0.001262842,0.000719735,1
6021,6025,0.001334003,0.000879157,1
6021,6033,0.003692896,0.002417554,1
6021,6052,0.003526784,0.00138857,2
6021,6078,0.003333923,0.000920148,2
6021,6085,0.004309309,0.002456015,1
6021,6086,0.004992679,0.002560287,2
6021,6095,0.005979944,0.004110566,1
6023,6002,0.012933211,0.002946027,2
6023,6003,0.004060402,0.001734569,1
6023,6005,0.000526258,0.000409636,1
6023,6006,0.010355996,N/A,2
6023,6008,0.004748322,0.001313007,2
6023,6017,0.002322113,0.00073973,2
6023,6018,0.000918957,N/A,2
6023,6019,0.00207695,N/A,1
6023,6021,0.002419502,0.000499844,2
6023,6023,0.009593428,N/A,3
6023,6024,0.004256397,N/A,2
6023,6033,0.018633504,0.004170865,2
6023,6038,0.004905636,N/A,2
6023,6040,0.007064939,0.002661399,2
6023,6048,0.000169723,N/A,1
6023,6052,0.005702344,0.002458545,1
6023,6053,0.00126128,0.000750505,1
6023,6082,0.002023329,0.000837834,2
6023,6085,0.002644099,N/A,3
6023,6086,0.00272341,0.001160728,2
6023,6092,0.003092907,N/A,3
6023,6094,0.001576815,0.001505356,1
6023,6095,0.004003119,0.000971246,4
6023,6096,0.001935835,N/A,1
6024,6002,0.003343994,0.000152353,2
6024,6003,0.013707203,0.004304985,2
6024,6005,0.00164816,0.000983363,2
6024,6006,0.026913615,N/A,3
6024,6008,0.012316113,0.003003728,3
6024,6017,0.00568018,0.001695502,3
6024,6018,0.002420046,N/A,3
6024,6019,0.005767191,N/A,2
6024,6021,0.001191509,0.000644404,2
6024,6023,0.015007891,N/A,3
6024,6024,0.00950286,N/A,2
6024,6033,0.017396809,0.003685832,1
6024,6038,0.01480826,N/A,3
6024,6040,0.017034313,0.005965701,3
6024,6048,0.000377279,N/A,1
6024,6053,0.003685969,0.001671121,2
6024,6082,0.00500697,0.001885505,3
6024,6085,0.002730951,N/A,3
6024,6086,0.003417641,0.002914491,1
6024,6092,0.007767303,N/A,4
6024,6094,0.006669768,0.003959642,2
6024,6095,0.004255993,0.000707518,4
6024,6096,0.004303187,N/A,1
6025,6005,0.001421385,0.000816184,2
6025,6007,0.012499055,0.002372993,4
6025,6017,0.01202879,0.004822091,3
6025,6018,0.004066479,0.000765121,3
6025,6021,0.004623079,0.001421073,3
6025,6025,0.020367416,0.00542692,3
6025,6048,0.000262259,6.24793E-05,1
6025,6053,0.00307074,0.001262178,2
6025,6078,0.000813613,0.000248339,1
6025,6082,0.009841191,0.004997712,3
6025,6085,0.005305934,0.001115455,4
6025,6086,0.005178905,0.002615142,2
6025,6092,0.013700279,0.002854666,4
6025,6094,0.006460355,0.003635459,2
6025,6095,0.010726507,0.002913787,5
6033,6002,0.062834983,0.026623731,1
6033,6006,0.03702873,0.029709474,2
6033,6008,0.022101128,0.025686579,1
6033,6017,0.011215786,0.013087286,1
6033,6018,0.003123029,0.003457912,1
6033,6021,0.011851053,0.004286828,2
6033,6023,0.037437889,0.012013892,3
6033,6024,0.021380789,0.023673458,1
6033,6033,0.076315917,0.030974385,2
6033,6038,0.016571397,0.018348352,1
6033,6040,0.035286279,0.042071903,1
6033,6052,0.039305283,0.016864563,2
6033,6082,0.008744746,0.010766613,1
6033,6085,0.010532575,0.003193252,2
6033,6086,0.011407951,0.004255862,3
6033,6092,0.013246793,0.012720744,2
6033,6095,0.018276532,0.008416168,3
6038,6002,0.042073066,0.001185066,2
6038,6003,0.188900655,0.057156779,2
6038,6005,0.021206895,0.011782954,2
6038,6006,0.027545573,N/A,2
6038,6008,0.065624803,0.016524366,3
6038,6017,0.022228479,0.010716903,3
6038,6018,0.016792502,N/A,3
6038,6019,0.064878409,N/A,2
6038,6021,0.014149336,0.0056357,2
6038,6023,0.025512894,N/A,2
6038,6024,0.015303124,N/A,2
6038,6038,0.138126124,N/A,3
6038,6040,0.058132044,0.014911112,3
6038,6048,0.002903233,N/A,1
6038,6053,0.044086155,0.013074146,2
6038,6082,0.023654694,0.007638255,3
6038,6085,0.01092592,N/A,2
6038,6092,0.014303243,N/A,3
6038,6094,0.107719517,0.059837214,2
6038,6095,0.015574385,0.003686315,3
6038,6096,0.033113872,N/A,1
6040,6002,0.011440641,0.011831336,1
6040,6003,0.042546729,0.047531117,1
6040,6005,0.005514366,0.007129184,1
6040,6006,0.158563261,0.126428855,1
6040,6008,0.142596909,0.115456561,2
6040,6017,0.071447126,0.058978652,2
