Unique_ID,Subregion,E/I,"Axonal-dendritic pattern (ax=1, de=2)",p,Projection patterning,Hippocampome neuronal class,Neurite,Neurite_ID,Total_length,Filtered_Total_length,%_of_neurite_tree,Morphology pattern,Max_path_length,Min_path_length,Avg_path_length,Convex Hull,Reference_ID,Location in reference,Reference,Morphological notes
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:I:A,79,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:II:D,83,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:II:A,82,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:III:D,86,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:III:A,85,,,,,555.2737752,83.25648415,319.2651297,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:IV:D,89,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:IV:A,88,,,,,413.4293948,0,206.7146974,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:V:D,92,,,,,188.4149856,0,94.2074928,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:V:A,91,,,,,536.0230548,0,268.0115274,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:VI:D,95,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:VI:A,94,,,,,842.7377522,757.1469741,799.9423631,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:I:D,80,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:I:A,79,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:II:D,83,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:II:A,82,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:III:D,86,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:III:A,85,,,,,580.4034582,83.25648415,331.8299712,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:IV:D,89,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:IV:A,88,,,,,402.7089337,0,201.3544669,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:V:D,92,,,,,134.8414986,0,67.42074928,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:V:A,91,,,,,410.9798271,0,205.4899135,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:VI:D,95,,,,,,,,,800400,"p11130, Fig1 rigth",,
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:VI:A,94,,,,,777.8097983,757.1469741,767.4783862,,800400,"p11130, Fig1 rigth",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:All:D,77,6038.330365,6038.330365,,,,,,,800206,"p1291, Fig10A_1",Canto-Witter-2012-1277-Hippocampus-Fig10A1,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:All:A,76,1359.776695,1359.776695,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:I:D,80,862.3858988,862.3858988,12.96120799,YES,682.2386364,485.9090909,584.0738636,9117861.57,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:I:A,79,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:II:D,83,616.2418588,616.2418588,6.85967905,YES,487.7613636,341,414.3806818,1921373.967,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:II:A,82,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:III:D,86,,,,,,,,,800206,"p1291, Fig10A_1",,Split by th half to adjacent parcels
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:III:A,85,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:IV:D,89,996.7893122,996.7893122,15.8437579,YES,206.9431818,97.77272727,152.3579545,7482582.645,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:IV:A,88,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:V:D,92,3562.913295,3562.913295,64.33535507,YES,339.7272727,0,169.8636364,43859504.13,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:V:A,91,537.6366846,537.6366846,25.4296875,YES,187.5909091,0,93.79545455,1203615.702,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:VI:D,95,,,,YES,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:VI:A,94,822.1400102,822.1400102,74.5703125,YES,775.1022727,186.4545455,480.7784091,6398698.347,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,DG:SMo:A,4,,,,YES,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:I:D,80,,,,,617.7613636,485.9090909,551.8352273,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:I:A,79,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:II:D,83,,,,,467.4886364,341,404.2443182,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:II:A,82,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:III:D,86,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:III:A,85,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:IV:D,89,,,,,206.1704545,97.77272727,151.9715909,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:IV:A,88,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:V:D,92,,,,,309.0681818,0,154.5340909,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:V:A,91,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:VI:D,95,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:VI:A,94,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:I:D,80,,,,,562.875,485.9090909,524.3920455,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:I:A,79,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:II:D,83,,,,,477.0227273,341,409.0113636,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:II:A,82,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:III:D,86,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:III:A,85,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:IV:D,89,,,,,170.9090909,97.77272727,134.3409091,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:IV:A,88,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:V:D,92,,,,,236.7272727,0,118.3636364,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:V:A,91,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:VI:D,95,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:VI:A,94,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:I:D,80,,,,,595.3409091,485.9090909,540.625,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:I:A,79,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:II:D,83,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:II:A,82,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:III:D,86,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:III:A,85,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:IV:D,89,,,,,198.6136364,97.77272727,148.1931818,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:IV:A,88,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:V:D,92,,,,,305.25,0,152.625,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:V:A,91,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:VI:D,95,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:VI:A,94,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:I:D,80,,,,,618.9318182,485.9090909,552.4204545,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:I:A,79,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:II:D,83,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:II:A,82,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:III:D,86,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:III:A,85,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:IV:D,89,,,,,186.7272727,97.77272727,142.25,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:IV:A,88,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:V:D,92,,,,,291.7954545,0,145.8977273,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:V:A,91,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:VI:D,95,,,,,,,,,800206,"p1291, Fig10A_1",,
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horizontal,EC:VI:A,94,,,,,,,,,800206,"p1291, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:All:D,77,3631.114206,3631.114206,,,,,,,800208,"p1269, Fig9A_5",Canto-Witter-2012-1256-Hippocampus-Fig10A1,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:All:A,76,5731.718814,5731.718814,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:D,80,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:A,79,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:D,83,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:A,82,524.5795882,,,,,,,,800208,"p1269, Fig9A_5",,Not included
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:D,86,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:A,85,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:D,89,868.8052242,868.8052242,21.76465791,YES,212.3178808,23.31125828,117.8145695,10345146.27,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:A,88,878.9962179,878.9962179,14.79106417,YES,125.1655629,44.10596026,84.63576159,27664962.06,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:D,92,1435.315803,1435.315803,40.8709125,YES,290.7284768,0,145.3642384,26150516.21,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:A,91,2596.686976,2596.686976,51.59897733,YES,508.7417219,0,254.3708609,31786240.95,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:D,95,1326.993179,1326.993179,37.36442958,YES,428.6092715,290.5960265,359.602649,51092215.25,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:A,94,1731.456032,1731.456032,33.60995851,YES,513.7748344,284.7682119,399.2715232,57188523.31,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,Sub:SM:A,67,,,,YES,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,Sub:SP:A,70,,,,YES,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,Sub:PL:A,73,,,,YES,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:D,80,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:A,79,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:D,83,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:A,82,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:D,86,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:A,85,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:D,89,,,,,123.0463576,23.31125828,73.17880795,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:A,88,,,,,596.9536424,44.10596026,320.5298013,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:D,92,,,,,282.5165563,0,141.2582781,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:A,91,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:D,95,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:A,94,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:D,80,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:A,79,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:D,83,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:A,82,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:D,86,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:A,85,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:D,89,,,,,229.5364238,23.31125828,126.4238411,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:A,88,,,,,436.8211921,44.10596026,240.4635762,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:D,92,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:A,91,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:D,95,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:A,94,,,,,,,,,800208,"p1269, Fig9A_5",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:All:D,77,7208.357902,7208.357902,,,,,,,800210,"p1270, Fig10A_1",Canto-Witter-2012-1256-Hippocampus-Fig10A1,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:All:A,76,6348.443331,6348.443331,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:D,80,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:A,79,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:D,83,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:A,82,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:D,86,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:A,85,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:D,89,494.389569,494.389569,1.179283297,,429.7115385,398.3653846,414.0384615,90687.86982,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:A,88,546.6538462,546.6538462,4.148967697,,699.2307692,586.7788462,643.0048077,7548750,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:D,92,2633.595783,2633.595783,38.52146349,,482.2115385,83.36538462,282.7884615,36640155.33,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:A,91,1476.254407,1476.254407,23.46537588,,615.2884615,200.2884615,407.7884615,33757544.38,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:D,95,4080.37255,4080.37255,60.29925321,,180.9615385,0,90.48076923,54476789.94,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:A,94,4325.535078,4325.535078,72.38565643,,244.25,0,122.125,62477625.74,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:D,80,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:A,79,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:D,83,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:A,82,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:D,86,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:A,85,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:D,89,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:A,88,,,,,876.7307692,586.7788462,731.7548077,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:D,92,,,,,439.4519231,83.36538462,261.4086538,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:A,91,,,,,586.7788462,200.2884615,393.5336538,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:D,95,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:A,94,,,,,,,,,800210,"p1270, Fig10A_1",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:All:D,77,6107.196255,6107.196255,,,,,,,800414,"p57, Fig8B",Hamam-Amaral-2002-JComoNeurol-Fig8B,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:All:A,76,6107.196255,6107.196255,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:D,80,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:A,79,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:D,83,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:A,82,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:D,86,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:A,85,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:D,89,4415.996023,4415.996023,46.03219034,,433.9295775,61,247.4647887,48566554.26,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:A,88,1122.952191,1122.952191,17.63731061,,292.943662,61,176.971831,6968458.639,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:D,92,3379.522988,3379.522988,35.12479589,,361.8169014,0,180.9084507,20563380.28,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:V:A,91,1313.558392,1313.558392,21.03061869,,207.8309859,0,103.915493,6734378.1,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:D,95,1844.135143,1844.135143,18.84301376,,420.4225352,119.056338,269.7394366,26801825.03,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:VI:A,94,3670.685672,3670.685672,61.33207071,,1740.633803,119.056338,929.8450704,67856377.7,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:D,80,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:I:A,79,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:D,83,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:II:A,82,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:D,86,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:III:A,85,,,,,,,,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:D,89,,,,,416.6197183,61,238.8098592,,800414,"p57, Fig8B",,
6086,EC,E,333,p,SUB_111,LIV-VI Deep Multipolar Principal,EC:IV:A,88,,,,,245.9577465,61,153.4788732,,800414,"p57, Fig8B",,
