"source_id","target_id","subregion","parcel","NC_mean","NC_std"
6024,6017,"MEC","II",1.45306612307314,0.941776180291173
6024,6017,"MEC","I",1.50973586004103,2.2299894752342
6024,6017,"MEC","III",2.62931743017748,2.38667296416277
6025,6007,"LEC","III",2.51260221463207,1.90967506462994
6025,6007,"LEC","IV",1.15330629383536,0.434390022061228
6025,6007,"LEC","I",0.516448562740086,0.648646630018666
6025,6007,"LEC","II",0.787659139787159,1.19645572641161
6033,6002,"MEC","V",3.60539905925473,5.03517971026137
6038,6094,"MEC","I",9.52427571983688,42.0744891884984
6038,6094,"MEC","II",6.54018101536975,31.2911791468938
6094,6085,"EC","II",1.13293706450005,6.3911975607539
1026,1007,"DG","SMo",2.4972459292009,0.526191815278069
1026,1009,"DG","SMi",1.27554931422353,1.11999597127909
1026,1009,"DG","SG",0.76232384941038,0.399570434485164
1026,1009,"DG","H",3.39902799267263,4.23479359011609
1026,1009,"DG","SMo",1.82050701327019,0.820891240461184
2021,2014,"CA3","SL",2.72720360514548,7.99914904531158
2021,2014,"CA3","SR",4.64073873013258,5.77161342128012
2022,2021,"CA3","SO",6.58321399346005,3.54582591447304
4003,4094,"CA1","SLM",2.46086459790746,0.142662882591765
4005,4021,"CA1","SLM",2.7103023166609,0.042153134608953
4005,4028,"CA1","SR",7.79196535839603,4.03983673430743
4013,4033,"CA1","SO",2.93665430677024,3.77529124766944
4013,4055,"CA1","SO",1.1928895996712,1.05682355309785
4013,4055,"CA1","SR",1.69680784898039,0.819855173718154
4013,4055,"CA1","SP",1.84931794784283,1.17059224167644
4023,4036,"CA1","SO",4.80234556471799,2.96308021524152
4023,4036,"CA1","SR",2.98079696626202,1.4302740976589
4023,4036,"CA1","SLM",2.69502538761161,1.67721674096145
4023,4036,"CA1","SP",2.20400911033021,1.64000252242111
4023,4091,"CA1","SP",2.63623605562594,1.42472913393562
4023,4091,"CA1","SR",1.52772945060186,0.669258548494278
4035,4083,"CA1","SO",9.3088388037477,2.97461092732067
4080,4028,"CA1","SR",4.32704978318669,7.42369699652493
4080,4031,"CA1","SO",2.7113272659404,4.92411648032139
6003,6086,"MEC","IV",1.28166210575955,4.14996013227953
6003,6086,"MEC","V",1.18133488165292,4.36899053683584
6003,6086,"MEC","VI",0.556928119236112,1.86470877293146
6008,6005,"MEC","II",2.29364074936601,3.69260733236779
6024,6005,"MEC","II",1.44641640166232,2.07680387895008
6024,6005,"MEC","I",1.20311481497557,2.38168032925564
1004,1043,"DG","SMo",1.79981376473586,0
1004,1043,"DG","SMi",1.89277829521337,0
1004,1043,"DG","H",4.49021077065602,0
2013,2021,"CA3","SO",6.85497331578197,9.76976167058436
4003,4055,"CA1","SO",1.27040051865622,2.58005275730147
4003,4055,"CA1","SR",3.74039751365654,1.70798363924988
4003,4055,"CA1","SLM",2.2719700183174,2.39600605841647
4003,4055,"CA1","SP",1.34567247336596,1.85981610954108
4004,4079,"CA1","SR",4.35062776118994,8.4605409383107
4004,4079,"CA1","SLM",6.45101550299611,4.3966543383281
4022,4081,"CA1","SO",3.32134385967869,15.1433117881139
4041,4038,"CA1","SO",1.35636197643235,0.302400719471507
4056,4061,"CA1","SR",3.94780457097771,0
4066,4056,"CA1","SLM",4.36586721587867,4.65630646085912
4069,4005,"CA1","SLM",6.82282972956464,20.6299854830256
4076,4006,"CA1","SLM",3.91161284062762,9.85034328936568
6005,6021,"EC","I",2.25655947321018,5.04279919404149
6005,6021,"EC","II",1.495441634677,4.03130456627309
6078,6078,"LEC","V",1.1639819301131,0
6078,6078,"LEC","VI",1.67904986174349,0
6082,6017,"EC","III",3.51502764380839,5.29164003985853
6082,6017,"EC","II",2.08828357270804,4.88803146980532
6082,6017,"EC","I",1.71540887948934,9.44685833801241
6082,6019,"EC","I",1.38428954292041,6.46890541519325
6082,6019,"EC","II",2.01378437228479,2.61367398311746
6094,6040,"EC","III",1.06138919054366,5.17750280862902
6094,6040,"EC","II",0.797350063720289,4.37159198741349
1008,1043,"DG","SMo",4.14572261947164,8.57204849285958
1009,1001,"DG","SMi",5.0379855591062,4.64010584281192
1009,1041,"DG","SMi",5.40006495019426,3.75318134048127
2021,2008,"CA3","SR",8.88436505031878,5.57779222700337
2036,2008,"CA3","SR",4.09369171152265,1.57184206827065
2045,2045,"CA3","SP",2.49490069964451,0
2045,2045,"CA3","SO",7.9890147954578,0
2045,2045,"CA3","SR",5.00680302179214,0
2045,2045,"CA3","SL",3.41005226831221,0
4005,4000,"CA1","SLM",3.76873482224097,1.78768911368623
4005,4000,"CA1","SR",14.2724696327304,5.33223232559487
4005,4013,"CA1","SR",2.74667307718258,0
4005,4013,"CA1","SLM",1.53245441951674,0
4013,4000,"CA1","SP",2.34500257530852,1.50876803979233
4013,4000,"CA1","SR",3.11797249290913,1.3598207746735
4013,4000,"CA1","SO",2.9495261142616,0.841201705931826
4015,4003,"CA1","SO",0.93000744251535,1.25253842861221
4015,4003,"CA1","SP",0.836565438203784,2.93075473293238
4015,4003,"CA1","SR",3.16681733708237,5.40486730886844
4023,4061,"CA1","SR",6.59241849309181,0
4035,4000,"CA1","SP",1.19036738861793,0.60689032397777
4035,4000,"CA1","SO",29.0501235531736,8.1345806455641
4035,4000,"CA1","SR",15.9627726288344,5.67719650230542
4035,4028,"CA1","SR",8.78286104467276,4.44672582894306
4061,4056,"CA1","SR",2.37652820975553,0
4061,4056,"CA1","SLM",1.45402678843551,0
4081,4078,"CA1","SR",3.8297910473297,6.38496664868658
4081,4078,"CA1","SP",1.78122914856367,6.29100292735779
4081,4078,"CA1","SO",6.49428060021121,7.66439108885562
4083,4080,"CA1","SO",1.67722652701103,3.98804195416791
4083,4080,"CA1","SR",1.31546793657475,1.75411913616636
4087,4012,"CA1","SLM",11.4759501449614,31.0626666817612
4094,4056,"CA1","SLM",2.85755291011125,2.86129083616258
6002,6038,"MEC","I",1.32930257734035,0.127470987039197
6002,6038,"MEC","III",1.55054846923996,3.86789762449393
6002,6038,"MEC","II",2.09128704846638,1.84740891421008
6024,6008,"MEC","I",1.0613261332534,0.401246190693681
6024,6008,"MEC","II",0.977360744409464,0.793636624136008
6024,6008,"MEC","III",1.70958187397258,0.759130148748142
1040,1006,"DG","SG",1.54890373952623,1.09591230582899
1040,1006,"DG","SMi",0.72436233634902,0.082749057546477
1040,1006,"DG","H",1.21316470257537,0.926745562607442
1040,1026,"DG","H",2.69844177483847,0.543373275126944
1040,1026,"DG","SG",2.14977598647537,2.98077277328835
1040,1026,"DG","SMi",1.09520244617116,0.274833509159217
2014,2049,"CA3","SL",0.801322189834015,1.07574239132513
2014,2049,"CA3","SR",1.53665405981495,1.22555146739376
2023,2035,"CA3","SR",4.85819741080022,6.94991246200563
4003,4083,"CA1","SO",1.92971438750184,1.15683577796329
4020,4081,"CA1","SO",2.59967006281424,1.72274990827886
4020,4087,"CA1","SO",3.39168360799579,6.84749495154032
4021,4056,"CA1","SR",1.94955671910704,1.49148512363659
4022,4020,"CA1","SO",1.77001738220319,8.35824452266848
4023,4035,"CA1","SO",8.89755358548985,0
4080,4084,"CA1","SP",0.805958612950226,2.8470695420349
4080,4084,"CA1","SR",1.98506301458879,3.9447040271029
4080,4084,"CA1","SO",2.04747133389148,4.87958126676927
4084,4061,"CA1","SR",6.89105597614624,0
5005,5001,"SUB","SM",4.02992189780782,1.52012344785697
5005,5001,"SUB","SP",1.6812989355694,0.625780485820671
