"source_id","target_id","subregion","parcel","volume_1","volume_2","selected_volume"
3008,3008,"CA2","SR",750268000,750268000,750268000
4000,4000,"CA1","SO",7686800000,7686800000,7686800000
4000,4003,"CA1","SO",7686800000,7686800000,7686800000
4000,4013,"CA1","SO",7686800000,7686800000,7686800000
4000,4020,"CA1","SO",7686800000,7686800000,7686800000
4000,4022,"CA1","SO",7686800000,7686800000,7686800000
4000,4023,"CA1","SO",7686800000,7686800000,7686800000
4000,4031,"CA1","SO",7686800000,7686800000,7686800000
4000,4033,"CA1","SO",7686800000,7686800000,7686800000
4000,4035,"CA1","SO",7686800000,7686800000,7686800000
4000,4036,"CA1","SO",7686800000,7686800000,7686800000
4000,4038,"CA1","SO",7686800000,7686800000,7686800000
4000,4039,"CA1","SO",7686800000,7686800000,7686800000
4000,4041,"CA1","SO",7686800000,7686800000,7686800000
4000,4055,"CA1","SO",7686800000,7686800000,7686800000
4000,4066,"CA1","SO",7686800000,7686800000,7686800000
4000,4068,"CA1","SO",7686800000,7686800000,7686800000
4000,4069,"CA1","SO",7686800000,7686800000,7686800000
4000,4076,"CA1","SO",7686800000,7686800000,7686800000
4000,4078,"CA1","SO",7686800000,7686800000,7686800000
4000,4079,"CA1","SO",7686800000,7686800000,7686800000
4000,4080,"CA1","SO",7686800000,7686800000,7686800000
4000,4081,"CA1","SO",7686800000,7686800000,7686800000
4000,4083,"CA1","SO",7686800000,7686800000,7686800000
4000,4084,"CA1","SO",7686800000,7686800000,7686800000
4000,4087,"CA1","SO",7686800000,7686800000,7686800000
4000,4089,"CA1","SO",7686800000,7686800000,7686800000
4000,4093,"CA1","SO",7686800000,7686800000,7686800000
4003,4000,"CA1","SLM",9366550000,9366550000,9366550000
4003,4000,"CA1","SO",7686800000,7686800000,7686800000
4003,4000,"CA1","SP",3436800000,3436800000,3436800000
4003,4000,"CA1","SR",10951800000,10951800000,10951800000
4003,4003,"CA1","SLM",9366550000,9366550000,9366550000
4003,4003,"CA1","SO",7686800000,7686800000,7686800000
4003,4003,"CA1","SP",3436800000,3436800000,3436800000
4003,4003,"CA1","SR",10951800000,10951800000,10951800000
4003,4004,"CA1","SLM",9366550000,9366550000,9366550000
4003,4004,"CA1","SR",10951800000,10951800000,10951800000
4003,4005,"CA1","SLM",9366550000,9366550000,9366550000
4003,4005,"CA1","SR",10951800000,10951800000,10951800000
4003,4006,"CA1","SLM",9366550000,9366550000,9366550000
4003,4006,"CA1","SR",10951800000,10951800000,10951800000
4003,4011,"CA1","SLM",9366550000,9366550000,9366550000
4003,4012,"CA1","SLM",9366550000,9366550000,9366550000
4003,4013,"CA1","SLM",9366550000,9366550000,9366550000
4003,4013,"CA1","SO",7686800000,7686800000,7686800000
4003,4013,"CA1","SP",3436800000,3436800000,3436800000
4003,4013,"CA1","SR",10951800000,10951800000,10951800000
4003,4015,"CA1","SLM",9366550000,9366550000,9366550000
4003,4015,"CA1","SR",10951800000,10951800000,10951800000
4003,4020,"CA1","SLM",9366550000,9366550000,9366550000
4003,4020,"CA1","SO",7686800000,7686800000,7686800000
4003,4020,"CA1","SP",3436800000,3436800000,3436800000
4003,4020,"CA1","SR",10951800000,10951800000,10951800000
4003,4021,"CA1","SLM",9366550000,9366550000,9366550000
4003,4022,"CA1","SLM",9366550000,9366550000,9366550000
4003,4022,"CA1","SO",7686800000,7686800000,7686800000
4003,4023,"CA1","SO",7686800000,7686800000,7686800000
4003,4023,"CA1","SP",3436800000,3436800000,3436800000
4003,4028,"CA1","SR",10951800000,10951800000,10951800000
4003,4031,"CA1","SO",7686800000,7686800000,7686800000
4003,4033,"CA1","SO",7686800000,7686800000,7686800000
4003,4035,"CA1","SO",7686800000,7686800000,7686800000
4003,4036,"CA1","SLM",9366550000,9366550000,9366550000
4003,4036,"CA1","SO",7686800000,7686800000,7686800000
4003,4036,"CA1","SP",3436800000,3436800000,3436800000
4003,4036,"CA1","SR",10951800000,10951800000,10951800000
4003,4038,"CA1","SO",7686800000,7686800000,7686800000
4003,4039,"CA1","SO",7686800000,7686800000,7686800000
4003,4041,"CA1","SO",7686800000,7686800000,7686800000
4003,4041,"CA1","SR",10951800000,10951800000,10951800000
4003,4054,"CA1","SLM",9366550000,9366550000,9366550000
4003,4054,"CA1","SR",10951800000,10951800000,10951800000
4003,4055,"CA1","SLM",9366550000,9366550000,9366550000
4003,4055,"CA1","SO",7686800000,7686800000,7686800000
4003,4055,"CA1","SP",3436800000,3436800000,3436800000
4003,4055,"CA1","SR",10951800000,10951800000,10951800000
4003,4056,"CA1","SLM",9366550000,9366550000,9366550000
4003,4056,"CA1","SR",10951800000,10951800000,10951800000
4003,4061,"CA1","SR",10951800000,10951800000,10951800000
4003,4066,"CA1","SO",7686800000,7686800000,7686800000
4003,4066,"CA1","SR",10951800000,10951800000,10951800000
4003,4068,"CA1","SO",7686800000,7686800000,7686800000
4003,4069,"CA1","SO",7686800000,7686800000,7686800000
4003,4076,"CA1","SLM",9366550000,9366550000,9366550000
4003,4076,"CA1","SO",7686800000,7686800000,7686800000
4003,4076,"CA1","SP",3436800000,3436800000,3436800000
4003,4076,"CA1","SR",10951800000,10951800000,10951800000
4003,4078,"CA1","SLM",9366550000,9366550000,9366550000
4003,4078,"CA1","SO",7686800000,7686800000,7686800000
4003,4078,"CA1","SP",3436800000,3436800000,3436800000
4003,4078,"CA1","SR",10951800000,10951800000,10951800000
4003,4079,"CA1","SLM",9366550000,9366550000,9366550000
4003,4079,"CA1","SO",7686800000,7686800000,7686800000
4003,4079,"CA1","SP",3436800000,3436800000,3436800000
4003,4079,"CA1","SR",10951800000,10951800000,10951800000
4003,4080,"CA1","SO",7686800000,7686800000,7686800000
4003,4080,"CA1","SP",3436800000,3436800000,3436800000
4003,4080,"CA1","SR",10951800000,10951800000,10951800000
4003,4081,"CA1","SO",7686800000,7686800000,7686800000
4003,4081,"CA1","SP",3436800000,3436800000,3436800000
4003,4081,"CA1","SR",10951800000,10951800000,10951800000
4003,4083,"CA1","SO",7686800000,7686800000,7686800000
4003,4084,"CA1","SO",7686800000,7686800000,7686800000
4003,4084,"CA1","SP",3436800000,3436800000,3436800000
4003,4084,"CA1","SR",10951800000,10951800000,10951800000
4003,4087,"CA1","SO",7686800000,7686800000,7686800000
4003,4089,"CA1","SO",7686800000,7686800000,7686800000
4003,4091,"CA1","SP",3436800000,3436800000,3436800000
4003,4091,"CA1","SR",10951800000,10951800000,10951800000
4003,4093,"CA1","SO",7686800000,7686800000,7686800000
4003,4093,"CA1","SR",10951800000,10951800000,10951800000
4003,4094,"CA1","SLM",9366550000,9366550000,9366550000
4004,4000,"CA1","SLM",9366550000,9366550000,9366550000
4004,4000,"CA1","SR",10951800000,10951800000,10951800000
4004,4003,"CA1","SLM",9366550000,9366550000,9366550000
4004,4003,"CA1","SR",10951800000,10951800000,10951800000
4004,4004,"CA1","SLM",9366550000,9366550000,9366550000
4004,4004,"CA1","SR",10951800000,10951800000,10951800000
4004,4005,"CA1","SLM",9366550000,9366550000,9366550000
4004,4005,"CA1","SR",10951800000,10951800000,10951800000
4004,4006,"CA1","SLM",9366550000,9366550000,9366550000
4004,4006,"CA1","SR",10951800000,10951800000,10951800000
4004,4011,"CA1","SLM",9366550000,9366550000,9366550000
4004,4012,"CA1","SLM",9366550000,9366550000,9366550000
4004,4013,"CA1","SLM",9366550000,9366550000,9366550000
4004,4013,"CA1","SR",10951800000,10951800000,10951800000
4004,4015,"CA1","SLM",9366550000,9366550000,9366550000
4004,4015,"CA1","SR",10951800000,10951800000,10951800000
4004,4020,"CA1","SLM",9366550000,9366550000,9366550000
4004,4020,"CA1","SR",10951800000,10951800000,10951800000
4004,4021,"CA1","SLM",9366550000,9366550000,9366550000
4004,4022,"CA1","SLM",9366550000,9366550000,9366550000
4004,4028,"CA1","SR",10951800000,10951800000,10951800000
4004,4036,"CA1","SLM",9366550000,9366550000,9366550000
4004,4036,"CA1","SR",10951800000,10951800000,10951800000
4004,4041,"CA1","SR",10951800000,10951800000,10951800000
4004,4054,"CA1","SLM",9366550000,9366550000,9366550000
4004,4054,"CA1","SR",10951800000,10951800000,10951800000
4004,4055,"CA1","SLM",9366550000,9366550000,9366550000
4004,4055,"CA1","SR",10951800000,10951800000,10951800000
4004,4056,"CA1","SLM",9366550000,9366550000,9366550000
4004,4056,"CA1","SR",10951800000,10951800000,10951800000
4004,4061,"CA1","SR",10951800000,10951800000,10951800000
4004,4066,"CA1","SR",10951800000,10951800000,10951800000
4004,4076,"CA1","SLM",9366550000,9366550000,9366550000
4004,4076,"CA1","SR",10951800000,10951800000,10951800000
4004,4078,"CA1","SLM",9366550000,9366550000,9366550000
4004,4078,"CA1","SR",10951800000,10951800000,10951800000
4004,4079,"CA1","SLM",9366550000,9366550000,9366550000
4004,4079,"CA1","SR",10951800000,10951800000,10951800000
4004,4080,"CA1","SR",10951800000,10951800000,10951800000
4004,4081,"CA1","SR",10951800000,10951800000,10951800000
4004,4084,"CA1","SR",10951800000,10951800000,10951800000
4004,4091,"CA1","SR",10951800000,10951800000,10951800000
4004,4093,"CA1","SR",10951800000,10951800000,10951800000
4004,4094,"CA1","SLM",9366550000,9366550000,9366550000
4005,4000,"CA1","SLM",9366550000,9366550000,9366550000
4005,4000,"CA1","SR",10951800000,10951800000,10951800000
4005,4003,"CA1","SLM",9366550000,9366550000,9366550000
4005,4003,"CA1","SR",10951800000,10951800000,10951800000
4005,4004,"CA1","SLM",9366550000,9366550000,9366550000
4005,4004,"CA1","SR",10951800000,10951800000,10951800000
4005,4005,"CA1","SLM",9366550000,9366550000,9366550000
4005,4005,"CA1","SR",10951800000,10951800000,10951800000
4005,4006,"CA1","SLM",9366550000,9366550000,9366550000
4005,4006,"CA1","SR",10951800000,10951800000,10951800000
4005,4011,"CA1","SLM",9366550000,9366550000,9366550000
4005,4012,"CA1","SLM",9366550000,9366550000,9366550000
4005,4013,"CA1","SLM",9366550000,9366550000,9366550000
4005,4013,"CA1","SR",10951800000,10951800000,10951800000
4005,4015,"CA1","SLM",9366550000,9366550000,9366550000
4005,4015,"CA1","SR",10951800000,10951800000,10951800000
4005,4020,"CA1","SLM",9366550000,9366550000,9366550000
4005,4020,"CA1","SR",10951800000,10951800000,10951800000
4005,4021,"CA1","SLM",9366550000,9366550000,9366550000
4005,4022,"CA1","SLM",9366550000,9366550000,9366550000
4005,4028,"CA1","SR",10951800000,10951800000,10951800000
4005,4036,"CA1","SLM",9366550000,9366550000,9366550000
4005,4036,"CA1","SR",10951800000,10951800000,10951800000
4005,4041,"CA1","SR",10951800000,10951800000,10951800000
4005,4054,"CA1","SLM",9366550000,9366550000,9366550000
4005,4054,"CA1","SR",10951800000,10951800000,10951800000
4005,4055,"CA1","SLM",9366550000,9366550000,9366550000
4005,4055,"CA1","SR",10951800000,10951800000,10951800000
4005,4056,"CA1","SLM",9366550000,9366550000,9366550000
4005,4056,"CA1","SR",10951800000,10951800000,10951800000
4005,4061,"CA1","SR",10951800000,10951800000,10951800000
4005,4066,"CA1","SR",10951800000,10951800000,10951800000
4005,4076,"CA1","SLM",9366550000,9366550000,9366550000
4005,4076,"CA1","SR",10951800000,10951800000,10951800000
4005,4078,"CA1","SLM",9366550000,9366550000,9366550000
4005,4078,"CA1","SR",10951800000,10951800000,10951800000
4005,4079,"CA1","SLM",9366550000,9366550000,9366550000
4005,4079,"CA1","SR",10951800000,10951800000,10951800000
4005,4080,"CA1","SR",10951800000,10951800000,10951800000
4005,4081,"CA1","SR",10951800000,10951800000,10951800000
4005,4084,"CA1","SR",10951800000,10951800000,10951800000
4005,4091,"CA1","SR",10951800000,10951800000,10951800000
4005,4093,"CA1","SR",10951800000,10951800000,10951800000
4005,4094,"CA1","SLM",9366550000,9366550000,9366550000
4006,4000,"CA1","SLM",9366550000,9366550000,9366550000
4006,4003,"CA1","SLM",9366550000,9366550000,9366550000
4006,4004,"CA1","SLM",9366550000,9366550000,9366550000
4006,4005,"CA1","SLM",9366550000,9366550000,9366550000
4006,4006,"CA1","SLM",9366550000,9366550000,9366550000
4006,4011,"CA1","SLM",9366550000,9366550000,9366550000
4006,4012,"CA1","SLM",9366550000,9366550000,9366550000
4006,4013,"CA1","SLM",9366550000,9366550000,9366550000
4006,4015,"CA1","SLM",9366550000,9366550000,9366550000
4006,4020,"CA1","SLM",9366550000,9366550000,9366550000
4006,4021,"CA1","SLM",9366550000,9366550000,9366550000
4006,4022,"CA1","SLM",9366550000,9366550000,9366550000
4006,4036,"CA1","SLM",9366550000,9366550000,9366550000
4006,4054,"CA1","SLM",9366550000,9366550000,9366550000
4006,4055,"CA1","SLM",9366550000,9366550000,9366550000
4006,4056,"CA1","SLM",9366550000,9366550000,9366550000
4006,4076,"CA1","SLM",9366550000,9366550000,9366550000
4006,4078,"CA1","SLM",9366550000,9366550000,9366550000
4006,4079,"CA1","SLM",9366550000,9366550000,9366550000
4006,4094,"CA1","SLM",9366550000,9366550000,9366550000
4011,4000,"CA1","SLM",9366550000,9366550000,9366550000
4011,4003,"CA1","SLM",9366550000,9366550000,9366550000
4011,4004,"CA1","SLM",9366550000,9366550000,9366550000
4011,4005,"CA1","SLM",9366550000,9366550000,9366550000
4011,4006,"CA1","SLM",9366550000,9366550000,9366550000
4011,4011,"CA1","SLM",9366550000,9366550000,9366550000
4011,4012,"CA1","SLM",9366550000,9366550000,9366550000
4011,4013,"CA1","SLM",9366550000,9366550000,9366550000
4011,4015,"CA1","SLM",9366550000,9366550000,9366550000
4011,4020,"CA1","SLM",9366550000,9366550000,9366550000
4011,4021,"CA1","SLM",9366550000,9366550000,9366550000
4011,4022,"CA1","SLM",9366550000,9366550000,9366550000
4011,4036,"CA1","SLM",9366550000,9366550000,9366550000
4011,4054,"CA1","SLM",9366550000,9366550000,9366550000
4011,4055,"CA1","SLM",9366550000,9366550000,9366550000
4011,4056,"CA1","SLM",9366550000,9366550000,9366550000
4011,4076,"CA1","SLM",9366550000,9366550000,9366550000
4011,4078,"CA1","SLM",9366550000,9366550000,9366550000
4011,4079,"CA1","SLM",9366550000,9366550000,9366550000
4011,4094,"CA1","SLM",9366550000,9366550000,9366550000
4012,4000,"CA1","SLM",9366550000,9366550000,9366550000
4012,4003,"CA1","SLM",9366550000,9366550000,9366550000
4012,4004,"CA1","SLM",9366550000,9366550000,9366550000
4012,4005,"CA1","SLM",9366550000,9366550000,9366550000
4012,4006,"CA1","SLM",9366550000,9366550000,9366550000
4012,4011,"CA1","SLM",9366550000,9366550000,9366550000
4012,4012,"CA1","SLM",9366550000,9366550000,9366550000
4012,4013,"CA1","SLM",9366550000,9366550000,9366550000
4012,4015,"CA1","SLM",9366550000,9366550000,9366550000
4012,4020,"CA1","SLM",9366550000,9366550000,9366550000
4012,4021,"CA1","SLM",9366550000,9366550000,9366550000
4012,4022,"CA1","SLM",9366550000,9366550000,9366550000
4012,4036,"CA1","SLM",9366550000,9366550000,9366550000
4012,4054,"CA1","SLM",9366550000,9366550000,9366550000
4012,4055,"CA1","SLM",9366550000,9366550000,9366550000
4012,4056,"CA1","SLM",9366550000,9366550000,9366550000
4012,4076,"CA1","SLM",9366550000,9366550000,9366550000
4012,4078,"CA1","SLM",9366550000,9366550000,9366550000
4012,4079,"CA1","SLM",9366550000,9366550000,9366550000
4012,4094,"CA1","SLM",9366550000,9366550000,9366550000
4013,4000,"CA1","SO",7686800000,7686800000,7686800000
4013,4000,"CA1","SP",3436800000,3436800000,3436800000
4013,4000,"CA1","SR",10951800000,10951800000,10951800000
4013,4003,"CA1","SO",7686800000,7686800000,7686800000
4013,4003,"CA1","SP",3436800000,3436800000,3436800000
4013,4003,"CA1","SR",10951800000,10951800000,10951800000
4013,4004,"CA1","SR",10951800000,10951800000,10951800000
4013,4005,"CA1","SR",10951800000,10951800000,10951800000
4013,4006,"CA1","SR",10951800000,10951800000,10951800000
4013,4013,"CA1","SO",7686800000,7686800000,7686800000
4013,4013,"CA1","SP",3436800000,3436800000,3436800000
4013,4013,"CA1","SR",10951800000,10951800000,10951800000
4013,4015,"CA1","SR",10951800000,10951800000,10951800000
4013,4020,"CA1","SO",7686800000,7686800000,7686800000
4013,4020,"CA1","SP",3436800000,3436800000,3436800000
4013,4020,"CA1","SR",10951800000,10951800000,10951800000
4013,4022,"CA1","SO",7686800000,7686800000,7686800000
4013,4023,"CA1","SO",7686800000,7686800000,7686800000
4013,4023,"CA1","SP",3436800000,3436800000,3436800000
4013,4028,"CA1","SR",10951800000,10951800000,10951800000
4013,4031,"CA1","SO",7686800000,7686800000,7686800000
4013,4033,"CA1","SO",7686800000,7686800000,7686800000
4013,4035,"CA1","SO",7686800000,7686800000,7686800000
4013,4036,"CA1","SO",7686800000,7686800000,7686800000
4013,4036,"CA1","SP",3436800000,3436800000,3436800000
4013,4036,"CA1","SR",10951800000,10951800000,10951800000
4013,4038,"CA1","SO",7686800000,7686800000,7686800000
4013,4039,"CA1","SO",7686800000,7686800000,7686800000
4013,4041,"CA1","SO",7686800000,7686800000,7686800000
4013,4041,"CA1","SR",10951800000,10951800000,10951800000
4013,4054,"CA1","SR",10951800000,10951800000,10951800000
4013,4055,"CA1","SO",7686800000,7686800000,7686800000
4013,4055,"CA1","SP",3436800000,3436800000,3436800000
4013,4055,"CA1","SR",10951800000,10951800000,10951800000
4013,4056,"CA1","SR",10951800000,10951800000,10951800000
4013,4061,"CA1","SR",10951800000,10951800000,10951800000
4013,4066,"CA1","SO",7686800000,7686800000,7686800000
4013,4066,"CA1","SR",10951800000,10951800000,10951800000
4013,4068,"CA1","SO",7686800000,7686800000,7686800000
4013,4069,"CA1","SO",7686800000,7686800000,7686800000
4013,4076,"CA1","SO",7686800000,7686800000,7686800000
4013,4076,"CA1","SP",3436800000,3436800000,3436800000
4013,4076,"CA1","SR",10951800000,10951800000,10951800000
4013,4078,"CA1","SO",7686800000,7686800000,7686800000
4013,4078,"CA1","SP",3436800000,3436800000,3436800000
4013,4078,"CA1","SR",10951800000,10951800000,10951800000
4013,4079,"CA1","SO",7686800000,7686800000,7686800000
4013,4079,"CA1","SP",3436800000,3436800000,3436800000
4013,4079,"CA1","SR",10951800000,10951800000,10951800000
4013,4080,"CA1","SO",7686800000,7686800000,7686800000
4013,4080,"CA1","SP",3436800000,3436800000,3436800000
4013,4080,"CA1","SR",10951800000,10951800000,10951800000
4013,4081,"CA1","SO",7686800000,7686800000,7686800000
4013,4081,"CA1","SP",3436800000,3436800000,3436800000
4013,4081,"CA1","SR",10951800000,10951800000,10951800000
4013,4083,"CA1","SO",7686800000,7686800000,7686800000
4013,4084,"CA1","SO",7686800000,7686800000,7686800000
4013,4084,"CA1","SP",3436800000,3436800000,3436800000
4013,4084,"CA1","SR",10951800000,10951800000,10951800000
4013,4087,"CA1","SO",7686800000,7686800000,7686800000
4013,4089,"CA1","SO",7686800000,7686800000,7686800000
4013,4091,"CA1","SP",3436800000,3436800000,3436800000
4013,4091,"CA1","SR",10951800000,10951800000,10951800000
4013,4093,"CA1","SO",7686800000,7686800000,7686800000
4013,4093,"CA1","SR",10951800000,10951800000,10951800000
4015,4000,"CA1","SO",7686800000,7686800000,7686800000
4015,4000,"CA1","SP",3436800000,3436800000,3436800000
4015,4000,"CA1","SR",10951800000,10951800000,10951800000
4015,4003,"CA1","SO",7686800000,7686800000,7686800000
4015,4003,"CA1","SP",3436800000,3436800000,3436800000
4015,4003,"CA1","SR",10951800000,10951800000,10951800000
4015,4004,"CA1","SR",10951800000,10951800000,10951800000
4015,4005,"CA1","SR",10951800000,10951800000,10951800000
4015,4006,"CA1","SR",10951800000,10951800000,10951800000
4015,4013,"CA1","SO",7686800000,7686800000,7686800000
4015,4013,"CA1","SP",3436800000,3436800000,3436800000
4015,4013,"CA1","SR",10951800000,10951800000,10951800000
4015,4015,"CA1","SR",10951800000,10951800000,10951800000
4015,4020,"CA1","SO",7686800000,7686800000,7686800000
4015,4020,"CA1","SP",3436800000,3436800000,3436800000
4015,4020,"CA1","SR",10951800000,10951800000,10951800000
4015,4022,"CA1","SO",7686800000,7686800000,7686800000
4015,4023,"CA1","SO",7686800000,7686800000,7686800000
4015,4023,"CA1","SP",3436800000,3436800000,3436800000
4015,4028,"CA1","SR",10951800000,10951800000,10951800000
4015,4031,"CA1","SO",7686800000,7686800000,7686800000
4015,4033,"CA1","SO",7686800000,7686800000,7686800000
4015,4035,"CA1","SO",7686800000,7686800000,7686800000
4015,4036,"CA1","SO",7686800000,7686800000,7686800000
4015,4036,"CA1","SP",3436800000,3436800000,3436800000
4015,4036,"CA1","SR",10951800000,10951800000,10951800000
4015,4038,"CA1","SO",7686800000,7686800000,7686800000
4015,4039,"CA1","SO",7686800000,7686800000,7686800000
4015,4041,"CA1","SO",7686800000,7686800000,7686800000
4015,4041,"CA1","SR",10951800000,10951800000,10951800000
4015,4054,"CA1","SR",10951800000,10951800000,10951800000
4015,4055,"CA1","SO",7686800000,7686800000,7686800000
4015,4055,"CA1","SP",3436800000,3436800000,3436800000
4015,4055,"CA1","SR",10951800000,10951800000,10951800000
4015,4056,"CA1","SR",10951800000,10951800000,10951800000
4015,4061,"CA1","SR",10951800000,10951800000,10951800000
4015,4066,"CA1","SO",7686800000,7686800000,7686800000
4015,4066,"CA1","SR",10951800000,10951800000,10951800000
4015,4068,"CA1","SO",7686800000,7686800000,7686800000
4015,4069,"CA1","SO",7686800000,7686800000,7686800000
4015,4076,"CA1","SO",7686800000,7686800000,7686800000
4015,4076,"CA1","SP",3436800000,3436800000,3436800000
4015,4076,"CA1","SR",10951800000,10951800000,10951800000
4015,4078,"CA1","SO",7686800000,7686800000,7686800000
4015,4078,"CA1","SP",3436800000,3436800000,3436800000
4015,4078,"CA1","SR",10951800000,10951800000,10951800000
4015,4079,"CA1","SO",7686800000,7686800000,7686800000
4015,4079,"CA1","SP",3436800000,3436800000,3436800000
4015,4079,"CA1","SR",10951800000,10951800000,10951800000
4015,4080,"CA1","SO",7686800000,7686800000,7686800000
4015,4080,"CA1","SP",3436800000,3436800000,3436800000
4015,4080,"CA1","SR",10951800000,10951800000,10951800000
4015,4081,"CA1","SO",7686800000,7686800000,7686800000
4015,4081,"CA1","SP",3436800000,3436800000,3436800000
4015,4081,"CA1","SR",10951800000,10951800000,10951800000
4015,4083,"CA1","SO",7686800000,7686800000,7686800000
4015,4084,"CA1","SO",7686800000,7686800000,7686800000
4015,4084,"CA1","SP",3436800000,3436800000,3436800000
4015,4084,"CA1","SR",10951800000,10951800000,10951800000
4015,4087,"CA1","SO",7686800000,7686800000,7686800000
4015,4089,"CA1","SO",7686800000,7686800000,7686800000
4015,4091,"CA1","SP",3436800000,3436800000,3436800000
4015,4091,"CA1","SR",10951800000,10951800000,10951800000
4015,4093,"CA1","SO",7686800000,7686800000,7686800000
4015,4093,"CA1","SR",10951800000,10951800000,10951800000
4020,4003,"CA1","SO",7686800000,7686800000,7686800000
4020,4013,"CA1","SO",7686800000,7686800000,7686800000
4020,4020,"CA1","SO",7686800000,7686800000,7686800000
4020,4022,"CA1","SO",7686800000,7686800000,7686800000
4020,4023,"CA1","SO",7686800000,7686800000,7686800000
4020,4031,"CA1","SO",7686800000,7686800000,7686800000
4020,4033,"CA1","SO",7686800000,7686800000,7686800000
4020,4035,"CA1","SO",7686800000,7686800000,7686800000
4020,4036,"CA1","SO",7686800000,7686800000,7686800000
4020,4038,"CA1","SO",7686800000,7686800000,7686800000
4020,4039,"CA1","SO",7686800000,7686800000,7686800000
4020,4041,"CA1","SO",7686800000,7686800000,7686800000
4020,4055,"CA1","SO",7686800000,7686800000,7686800000
4020,4066,"CA1","SO",7686800000,7686800000,7686800000
4020,4068,"CA1","SO",7686800000,7686800000,7686800000
4020,4069,"CA1","SO",7686800000,7686800000,7686800000
4020,4076,"CA1","SO",7686800000,7686800000,7686800000
4020,4078,"CA1","SO",7686800000,7686800000,7686800000
4020,4079,"CA1","SO",7686800000,7686800000,7686800000
4020,4080,"CA1","SO",7686800000,7686800000,7686800000
4020,4081,"CA1","SO",7686800000,7686800000,7686800000
4020,4083,"CA1","SO",7686800000,7686800000,7686800000
4020,4084,"CA1","SO",7686800000,7686800000,7686800000
4020,4087,"CA1","SO",7686800000,7686800000,7686800000
4020,4089,"CA1","SO",7686800000,7686800000,7686800000
4020,4093,"CA1","SO",7686800000,7686800000,7686800000
4021,4003,"CA1","SR",10951800000,10951800000,10951800000
4021,4004,"CA1","SR",10951800000,10951800000,10951800000
4021,4005,"CA1","SR",10951800000,10951800000,10951800000
4021,4006,"CA1","SR",10951800000,10951800000,10951800000
4021,4013,"CA1","SR",10951800000,10951800000,10951800000
4021,4015,"CA1","SR",10951800000,10951800000,10951800000
4021,4020,"CA1","SR",10951800000,10951800000,10951800000
4021,4028,"CA1","SR",10951800000,10951800000,10951800000
4021,4036,"CA1","SR",10951800000,10951800000,10951800000
4021,4041,"CA1","SR",10951800000,10951800000,10951800000
4021,4055,"CA1","SR",10951800000,10951800000,10951800000
4021,4056,"CA1","SR",10951800000,10951800000,10951800000
4021,4061,"CA1","SR",10951800000,10951800000,10951800000
4021,4066,"CA1","SR",10951800000,10951800000,10951800000
4021,4076,"CA1","SR",10951800000,10951800000,10951800000
4021,4078,"CA1","SR",10951800000,10951800000,10951800000
4021,4079,"CA1","SR",10951800000,10951800000,10951800000
4021,4080,"CA1","SR",10951800000,10951800000,10951800000
4021,4081,"CA1","SR",10951800000,10951800000,10951800000
4021,4084,"CA1","SR",10951800000,10951800000,10951800000
4021,4091,"CA1","SR",10951800000,10951800000,10951800000
4021,4093,"CA1","SR",10951800000,10951800000,10951800000
4022,4003,"CA1","SO",7686800000,7686800000,7686800000
4022,4013,"CA1","SO",7686800000,7686800000,7686800000
4022,4020,"CA1","SO",7686800000,7686800000,7686800000
4022,4022,"CA1","SO",7686800000,7686800000,7686800000
4022,4023,"CA1","SO",7686800000,7686800000,7686800000
4022,4031,"CA1","SO",7686800000,7686800000,7686800000
4022,4033,"CA1","SO",7686800000,7686800000,7686800000
4022,4035,"CA1","SO",7686800000,7686800000,7686800000
4022,4036,"CA1","SO",7686800000,7686800000,7686800000
4022,4038,"CA1","SO",7686800000,7686800000,7686800000
4022,4039,"CA1","SO",7686800000,7686800000,7686800000
4022,4041,"CA1","SO",7686800000,7686800000,7686800000
4022,4055,"CA1","SO",7686800000,7686800000,7686800000
4022,4066,"CA1","SO",7686800000,7686800000,7686800000
4022,4068,"CA1","SO",7686800000,7686800000,7686800000
4022,4069,"CA1","SO",7686800000,7686800000,7686800000
4022,4076,"CA1","SO",7686800000,7686800000,7686800000
4022,4078,"CA1","SO",7686800000,7686800000,7686800000
4022,4079,"CA1","SO",7686800000,7686800000,7686800000
4022,4080,"CA1","SO",7686800000,7686800000,7686800000
4022,4081,"CA1","SO",7686800000,7686800000,7686800000
4022,4083,"CA1","SO",7686800000,7686800000,7686800000
4022,4084,"CA1","SO",7686800000,7686800000,7686800000
4022,4087,"CA1","SO",7686800000,7686800000,7686800000
4022,4089,"CA1","SO",7686800000,7686800000,7686800000
4022,4093,"CA1","SO",7686800000,7686800000,7686800000
4023,4000,"CA1","SLM",9366550000,9366550000,9366550000
4023,4000,"CA1","SO",7686800000,7686800000,7686800000
4023,4000,"CA1","SP",3436800000,3436800000,3436800000
4023,4000,"CA1","SR",10951800000,10951800000,10951800000
4023,4003,"CA1","SLM",9366550000,9366550000,9366550000
4023,4003,"CA1","SO",7686800000,7686800000,7686800000
4023,4003,"CA1","SP",3436800000,3436800000,3436800000
4023,4003,"CA1","SR",10951800000,10951800000,10951800000
4023,4004,"CA1","SLM",9366550000,9366550000,9366550000
4023,4004,"CA1","SR",10951800000,10951800000,10951800000
4023,4005,"CA1","SLM",9366550000,9366550000,9366550000
4023,4005,"CA1","SR",10951800000,10951800000,10951800000
